"","x"
"25657","cg23244455"
"25658","cg20347986"
"25659","cg19109909"
"25660","cg16539346"
"25661","cg22897141"
"25662","cg19518383"
"25663","cg18019456"
"25664","cg25810379"
"25665","cg22718071"
"25666","cg23222197"
"25667","cg19753373"
"25668","cg06507434"
"25669","cg24980551"
"25670","cg17987027"
"25671","cg02933228"
"25672","cg21721065"
"25673","cg01151584"
"25674","cg07019638"
"25675","cg21932293"
"25676","cg22060484"
"25677","cg08023374"
"25678","cg04686763"
"25679","cg27083891"
"25680","cg24154336"
"25681","cg06943835"
"25682","cg19546372"
"25683","cg18745670"
"25684","cg03522766"
"25685","cg25860425"
"25686","cg23306295"
"25687","cg19671201"
"25688","cg12945194"
"25689","cg19393605"
"25690","cg16729495"
"25691","cg15116488"
"25692","cg07723217"
"25693","cg16666244"
"25694","cg19545356"
"25695","cg12214534"
"25696","cg05342320"
"25697","cg15747838"
"25698","cg15429732"
"25699","cg27275322"
"25700","cg09202050"
"25701","cg04763558"
"25702","cg00310855"
"25703","cg14293362"
"25704","cg05383670"
"25705","cg23934909"
"25706","cg23600533"
"25707","cg02007021"
"25708","cg02974499"
"25709","cg01513909"
"25710","cg23307056"
"25711","cg25153976"
"25712","cg18022606"
"25713","cg24856234"
"25714","cg00462763"
"25715","cg19690051"
"25716","cg17770564"
"25717","cg01570480"
"25718","cg13762244"
"25719","cg22057899"
"25720","cg19323951"
"25721","cg23930334"
"25722","cg20407116"
"25723","cg13707768"
"25724","cg18770660"
"25725","cg09344943"
"25726","cg18224556"
"25727","cg15918224"
"25728","cg15929437"
"25729","cg12225377"
"25730","cg04862929"
"25731","cg12788061"
"25732","cg16555856"
"25733","cg10925420"
"25734","cg04999148"
"25735","cg12177551"
"25736","cg14872693"
"25737","cg09411730"
"25738","cg07985890"
"25739","cg24815969"
"25740","cg01286631"
"25741","cg07420702"
"25742","cg14002950"
"25743","cg16175245"
"25744","cg19878733"
"25745","cg15574972"
"25746","cg12498916"
"25747","cg05491695"
"25748","cg17948798"
"25749","cg27402782"
"25750","cg11802864"
"25751","cg13044675"
"25752","cg24392577"
"25753","cg22053861"
"25754","cg19332572"
"25755","cg17668148"
"25756","cg02045845"
"25757","cg08202769"
"25758","cg19050470"
"25759","cg10142520"
"25760","cg12017745"
"25761","cg11852940"
"25762","cg10385721"
"25763","cg25244628"
"25764","cg04185729"
"25765","cg23430644"
"25766","cg04260258"
"25767","cg17480646"
"25768","cg04256316"
"25769","cg15425427"
"25770","cg24301930"
"25771","cg24147428"
"25772","cg24540003"
"25773","cg04962756"
"25774","cg22197824"
"25775","cg14726348"
"25776","cg02561205"
"25777","cg07564927"
"25778","cg05785768"
"25779","cg00582417"
"25780","cg10093679"
"25781","cg00528549"
"25782","cg19465798"
"25783","cg05300717"
"25784","cg11766552"
"25785","cg07550809"
"25786","cg08296831"
"25787","cg23989516"
"25788","cg15453482"
"25789","cg19694099"
"25790","cg15716707"
"25791","cg21971621"
"25792","cg15890274"
"25793","cg11198128"
"25794","cg01068102"
"25795","cg26167583"
"25796","cg16985113"
"25797","cg12849795"
"25798","cg12873305"
"25799","cg10570675"
"25800","cg08079806"
"25801","cg02403180"
"25802","cg03164043"
"25803","cg19792802"
"25804","cg12513249"
"25805","cg04024572"
"25806","cg06054963"
"25807","cg07420137"
"25808","cg08877293"
"25809","cg03771900"
"25810","cg05331626"
"25811","cg21354063"
"25812","cg21800989"
"25813","cg14397775"
"25814","cg15155199"
"25815","cg09783858"
"25816","cg19121987"
"25817","cg04154397"
"25818","cg04187187"
"25819","cg02202077"
"25820","cg02811243"
"25821","cg22073798"
"25822","cg12395843"
"25823","cg20051530"
"25824","cg05956220"
"25825","cg16248618"
"25826","cg10559585"
"25827","cg06611812"
"25828","cg17872128"
"25829","cg25618573"
"25830","cg15201417"
"25831","cg18485444"
"25832","cg02996291"
"25833","cg03128921"
"25834","cg03622002"
"25835","cg01839297"
"25836","cg15615396"
"25837","cg04592747"
"25838","cg18736831"
"25839","cg10730497"
"25840","cg08446989"
"25841","cg19096967"
"25842","cg25789216"
"25843","cg09700630"
"25844","cg17573068"
"25845","cg20382233"
"25846","cg10336131"
"25847","cg15939253"
"25848","cg26811061"
"25849","cg17193163"
"25850","cg04525775"
"25851","cg02920148"
"25852","cg10929213"
"25853","cg13521124"
"25854","cg22213242"
"25855","cg06419846"
"25856","cg23489936"
"25857","cg20161985"
"25858","cg14370595"
"25859","cg21027713"
"25860","cg16756854"
"25861","cg15507391"
"25862","cg24420770"
"25863","cg13810660"
"25864","cg13747681"
"25865","cg24435401"
"25866","cg13215078"
"25867","cg14699728"
"25868","cg16564534"
"25869","cg10122910"
"25870","cg17391401"
"25871","cg27362439"
"25872","cg16789084"
"25873","cg14418275"
"25874","cg16228688"
"25875","cg14571024"
"25876","cg06014332"
"25877","cg26041493"
"25878","cg07977202"
"25879","cg25117505"
"25880","cg06796806"
"25881","cg26898566"
"25882","cg23230554"
"25883","cg04738656"
"25884","cg26736400"
"25885","cg15599147"
"25886","cg22814884"
"25887","cg09648697"
"25888","cg06328456"
"25889","cg13965276"
"25890","cg23329769"
"25891","cg05676622"
"25892","cg22664400"
"25893","cg15181807"
"25894","cg02117565"
"25895","cg14139875"
"25896","cg26878967"
"25897","cg19742111"
"25898","cg10280383"
"25899","cg08971859"
"25900","cg22015277"
"25901","cg14698297"
"25902","cg26293830"
"25903","cg01183579"
"25904","cg21191710"
"25905","cg26477593"
"25906","cg18041334"
"25907","cg11614622"
"25908","cg26870803"
"25909","cg05045933"
"25910","cg05519310"
"25911","cg18291331"
"25912","cg15784784"
"25913","cg25483596"
"25914","cg23748172"
"25915","cg05330472"
"25916","cg16439555"
"25917","cg10151248"
"25918","cg16268707"
"25919","cg11525980"
"25920","cg27113009"
"25921","cg15679144"
"25922","cg11908751"
"25923","cg27560055"
"25924","cg23935330"
"25925","cg12243133"
"25926","cg15693066"
"25927","cg21695485"
"25928","cg05743713"
"25929","cg06320126"
"25930","cg21711868"
"25931","cg07283932"
"25932","cg21694790"
"25933","cg15996087"
"25934","cg03389662"
"25935","cg25569575"
"25936","cg06996029"
"25937","cg12869958"
"25938","cg03829542"
"25939","cg03837292"
"25940","cg15786972"
"25941","cg13924996"
"25942","cg11436362"
"25943","cg08956116"
"25944","cg24772162"
"25945","cg26278080"
"25946","cg01376079"
"25947","cg12835949"
"25948","cg25915131"
"25949","cg05289892"
"25950","cg18871984"
"25951","cg22902478"
"25952","cg17607737"
"25953","cg10267855"
"25954","cg16788099"
"25955","cg13016378"
"25956","cg27445893"
"25957","cg24811957"
"25958","cg03124478"
"25959","cg09471455"
"25960","cg06176214"
"25961","cg20234060"
"25962","cg22693302"
"25963","cg02274108"
"25964","cg17257265"
"25965","cg18905855"
"25966","cg04927910"
"25967","cg10542975"
"25968","cg02874908"
"25969","cg23468927"
"25970","cg12044599"
"25971","cg03766872"
"25972","cg20134541"
"25973","cg23010585"
"25974","cg15995296"
"25975","cg06800321"
"25976","cg18825927"
"25977","cg09739036"
"25978","cg03602823"
"25979","cg20022862"
"25980","cg05899064"
"25981","cg19990785"
"25982","cg09636293"
"25983","cg14599904"
"25984","cg16575564"
"25985","cg27077228"
"25986","cg11214259"
"25987","cg12294403"
"25988","cg26108683"
"25989","cg24286190"
"25990","cg23692589"
"25991","cg01189982"
"25992","cg10853830"
"25993","cg07167632"
"25994","cg15676015"
"25995","cg25792521"
"25996","cg00299830"
"25997","cg20512419"
"25998","cg11846816"
"25999","cg05424510"
"26000","cg24116885"
"26001","cg03859929"
"26002","cg06928838"
"26003","cg06312776"
"26004","cg01594514"
"26005","cg03722525"
"26006","cg00290607"
"26007","cg23188684"
"26008","cg08355456"
"26009","cg24690094"
"26010","cg19530217"
"26011","cg06529459"
"26012","cg25475591"
"26013","cg23879118"
"26014","cg07252184"
"26015","cg05849431"
"26016","cg04986336"
"26017","cg07703679"
"26018","cg02666610"
"26019","cg10906530"
"26020","cg07000980"
"26021","cg15617336"
"26022","cg01711344"
"26023","cg15260365"
"26024","cg01577760"
"26025","cg14943827"
"26026","cg20906345"
"26027","cg05753046"
"26028","cg06075793"
"26029","cg12070987"
"26030","cg06279471"
"26031","cg26002713"
"26032","cg24496349"
"26033","cg07421737"
"26034","cg25367890"
"26035","cg02322435"
"26036","cg20484322"
"26037","cg22074675"
"26038","cg11454606"
"26039","cg18074825"
"26040","cg18576318"
"26041","cg11287039"
"26042","cg07448771"
"26043","cg26812728"
"26044","cg02769172"
"26045","cg24283027"
"26046","cg01087832"
"26047","cg18031326"
"26048","cg04265051"
"26049","cg13146674"
"26050","cg12832726"
"26051","cg16414472"
"26052","cg05977230"
"26053","cg06989074"
"26054","cg00464927"
"26055","cg13738327"
"26056","cg02614683"
"26057","cg27426151"
"26058","cg05754939"
"26059","cg01666550"
"26060","cg12884141"
"26061","cg25435338"
"26062","cg10771851"
"26063","cg27101654"
"26064","cg03442545"
"26065","cg26910867"
"26066","cg05589396"
"26067","cg27353309"
"26068","cg15928780"
"26069","cg09563228"
"26070","cg23009355"
"26071","cg06269115"
"26072","cg22370235"
"26073","cg04739953"
"26074","cg00226931"
"26075","cg25218797"
"26076","cg13052101"
"26077","cg09840667"
"26078","cg12774559"
"26079","cg06070508"
"26080","cg03631743"
"26081","cg03855388"
"26082","cg14443077"
"26083","cg26989316"
"26084","cg01260103"
"26085","cg23404110"
"26086","cg11245990"
"26087","cg04772025"
"26088","cg24640272"
"26089","cg05592911"
"26090","cg16837487"
"26091","cg20570313"
"26092","cg13734833"
"26093","cg03522668"
"26094","cg27214458"
"26095","cg21936959"
"26096","cg25807487"
"26097","cg19359505"
"26098","cg06096695"
"26099","cg17467664"
"26100","cg01993067"
"26101","cg01403660"
"26102","cg08847919"
"26103","cg16709353"
"26104","cg16790827"
"26105","cg03357006"
"26106","cg03866600"
"26107","cg14485103"
"26108","cg17415726"
"26109","cg22996783"
"26110","cg23754431"
"26111","cg22111527"
"26112","cg18498241"
"26113","cg22653345"
"26114","cg11170552"
"26115","cg02368469"
"26116","cg16547564"
"26117","cg13271751"
"26118","cg15954335"
"26119","cg21815083"
"26120","cg12263469"
"26121","cg00347938"
"26122","cg10287485"
"26123","cg24013378"
"26124","cg22206745"
"26125","cg01095193"
"26126","cg25504403"
"26127","cg23167906"
"26128","cg01147192"
"26129","cg26928125"
"26130","cg27630690"
"26131","cg13392793"
"26132","cg23854488"
"26133","cg03631755"
"26134","cg24199112"
"26135","cg02882381"
"26136","cg06351643"
"26137","cg17038667"
"26138","cg04495670"
"26139","cg06329574"
"26140","cg15119027"
"26141","cg11174851"
"26142","cg20177315"
"26143","cg25101863"
"26144","cg21069942"
"26145","cg20992181"
"26146","cg20303815"
"26147","cg03556313"
"26148","cg14111334"
"26149","cg26304147"
"26150","cg01176141"
"26151","cg10370850"
"26152","cg08684959"
"26153","cg08244222"
"26154","cg00259882"
"26155","cg07790826"
"26156","cg08092930"
"26157","cg13414679"
"26158","cg13802316"
"26159","cg02011981"
"26160","cg16629523"
"26161","cg23397610"
"26162","cg04410987"
"26163","cg08777812"
"26164","cg20500230"
"26165","cg20671578"
"26166","cg15131024"
"26167","cg01192061"
"26168","cg10806318"
"26169","cg22133366"
"26170","cg11207372"
"26171","cg13705616"
"26172","cg14232870"
"26173","cg00447817"
"26174","cg21202716"
"26175","cg17627654"
"26176","cg13641156"
"26177","cg26429499"
"26178","cg06088782"
"26179","cg13080721"
"26180","cg02118458"
"26181","cg06979118"
"26182","cg05402634"
"26183","cg23008762"
"26184","cg25456593"
"26185","cg26591930"
"26186","cg16086782"
"26187","cg25885280"
"26188","cg08436756"
"26189","cg09902254"
"26190","cg03490288"
"26191","cg02924909"
"26192","cg06169276"
"26193","cg05240381"
"26194","cg03146219"
"26195","cg04946948"
"26196","cg12090177"
"26197","cg20733846"
"26198","cg21560157"
"26199","cg25468005"
"26200","cg05360847"
"26201","cg11420780"
"26202","cg16156238"
"26203","cg15567360"
"26204","cg10565270"
"26205","cg05492270"
"26206","cg07999415"
"26207","cg14705010"
"26208","cg15693573"
"26209","cg10637148"
"26210","cg20789081"
"26211","cg11767392"
"26212","cg07018452"
"26213","cg09004803"
"26214","cg10381502"
"26215","cg18927067"
"26216","cg25023437"
"26217","cg12648988"
"26218","cg25074185"
"26219","cg13103303"
"26220","cg01670677"
"26221","cg04543008"
"26222","cg11334771"
"26223","cg27367093"
"26224","cg05952572"
"26225","cg26268145"
"26226","cg19988577"
"26227","cg15913680"
"26228","cg23593537"
"26229","cg23186104"
"26230","cg08442798"
"26231","cg16617141"
"26232","cg00238848"
"26233","cg27090029"
"26234","cg16870988"
"26235","cg04521279"
"26236","cg21881364"
"26237","cg21714809"
"26238","cg03713592"
"26239","cg03878208"
"26240","cg03575969"
"26241","cg18101314"
"26242","cg22212734"
"26243","cg26962595"
"26244","cg24580588"
"26245","cg20648385"
"26246","cg20106260"
"26247","cg01278777"
"26248","cg04735594"
"26249","cg08728297"
"26250","cg11110643"
"26251","cg00334798"
"26252","cg01743077"
"26253","cg26343510"
"26254","cg19349543"
"26255","cg13137577"
"26256","cg05701676"
"26257","cg03499808"
"26258","cg18252633"
"26259","cg23460145"
"26260","cg00706396"
"26261","cg25327839"
"26262","cg23361084"
"26263","cg19478111"
"26264","cg27094173"
"26265","cg16449476"
"26266","cg26445041"
"26267","cg02559264"
"26268","cg19033780"
"26269","cg21287517"
"26270","cg16259171"
"26271","cg20071670"
"26272","cg04044120"
"26273","cg23624401"
"26274","cg04361852"
"26275","cg15063453"
"26276","cg06970668"
"26277","cg16399312"
"26278","cg07791997"
"26279","cg22094205"
"26280","cg07978145"
"26281","cg16105620"
"26282","cg17718679"
"26283","cg18838431"
"26284","cg04598719"
"26285","cg16342037"
"26286","cg01551511"
"26287","cg23308293"
"26288","cg10649734"
"26289","cg24928681"
"26290","cg05793444"
"26291","cg13766910"
"26292","cg25367084"
"26293","cg20358275"
"26294","cg02426999"
"26295","cg16697853"
"26296","cg07771113"
"26297","cg25899829"
"26298","cg02536026"
"26299","cg09200665"
"26300","cg05353869"
"26301","cg11719952"
"26302","cg21555796"
"26303","cg03934926"
"26304","cg03630215"
"26305","cg05032913"
"26306","cg22204640"
"26307","cg24436787"
"26308","cg11351958"
"26309","cg05377161"
"26310","cg04371288"
"26311","cg03506033"
"26312","cg13129285"
"26313","cg15605097"
"26314","cg24689245"
"26315","cg26185531"
"26316","cg01095389"
"26317","cg18960028"
"26318","cg07356655"
"26319","cg24630516"
"26320","cg08561895"
"26321","cg20633317"
"26322","cg22947532"
"26323","cg10624860"
"26324","cg05774229"
"26325","cg18395917"
"26326","cg26945811"
"26327","cg09418673"
"26328","cg21007414"
"26329","cg05843841"
"26330","cg19752094"
"26331","cg19876775"
"26332","cg25717182"
"26333","cg18469811"
"26334","cg26284613"
"26335","cg19902697"
"26336","cg23884175"
"26337","cg22877175"
"26338","cg27249581"
"26339","cg14918391"
"26340","cg01858879"
"26341","cg14708990"
"26342","cg10321236"
"26343","cg23533513"
"26344","cg20852226"
"26345","cg27624702"
"26346","cg23600517"
"26347","cg20746422"
"26348","cg19375458"
"26349","cg18309286"
"26350","cg22207602"
"26351","cg21573582"
"26352","cg12195102"
"26353","cg15593809"
"26354","cg24534381"
"26355","cg17444972"
"26356","cg26040729"
"26357","cg20895389"
"26358","cg19851979"
"26359","cg21215416"
"26360","cg17141500"
"26361","cg15971800"
"26362","cg05474107"
"26363","cg14398659"
"26364","cg23527254"
"26365","cg20775307"
"26366","cg06265811"
"26367","cg12161971"
"26368","cg25473794"
"26369","cg14077010"
"26370","cg09286493"
"26371","cg14417468"
"26372","cg17395738"
"26373","cg18431910"
"26374","cg13228701"
"26375","cg12162138"
"26376","cg17542408"
"26377","cg15310583"
"26378","cg03970849"
"26379","cg11968091"
"26380","cg05218311"
"26381","cg12246510"
"26382","cg25785155"
"26383","cg07767843"
"26384","cg25770948"
"26385","cg00322261"
"26386","cg02973171"
"26387","cg10010533"
"26388","cg09144302"
"26389","cg10395222"
"26390","cg11319939"
"26391","cg25402945"
"26392","cg27261916"
"26393","cg20435623"
"26394","cg13263410"
"26395","cg10982886"
"26396","cg00285829"
"26397","cg25633727"
"26398","cg04721602"
"26399","cg20263391"
"26400","cg03500117"
"26401","cg02692785"
"26402","cg14895238"
"26403","cg17202519"
"26404","cg17340796"
"26405","cg12830327"
"26406","cg07739727"
"26407","cg24456602"
"26408","cg18882404"
"26409","cg24639862"
"26410","cg15311353"
"26411","cg21630368"
"26412","cg20727483"
"26413","cg20943999"
"26414","cg26349554"
"26415","cg06177974"
"26416","cg12578739"
"26417","cg25033470"
"26418","cg01753003"
"26419","cg18937341"
"26420","cg14728969"
"26421","cg15203618"
"26422","cg02920502"
"26423","cg00109643"
"26424","cg04628308"
"26425","cg18005506"
"26426","cg14931586"
"26427","cg18812579"
"26428","cg10086030"
"26429","cg23076110"
"26430","cg11190117"
"26431","cg20017444"
"26432","cg09114151"
"26433","cg18849920"
"26434","cg13500929"
"26435","cg23817893"
"26436","cg08387285"
"26437","cg00474723"
"26438","cg05530055"
"26439","cg12073177"
"26440","cg20216069"
"26441","cg01776877"
"26442","cg25814896"
"26443","cg26012716"
"26444","cg04421271"
"26445","cg24637319"
"26446","cg12161228"
"26447","cg22661893"
"26448","cg25299011"
"26449","cg00409521"
"26450","cg10363578"
"26451","cg11493533"
"26452","cg09691862"
"26453","cg18854419"
"26454","cg07603330"
"26455","cg14848783"
"26456","cg05694749"
"26457","cg12600858"
"26458","cg10712687"
"26459","cg11926764"
"26460","cg19791003"
"26461","cg01923218"
"26462","cg04800816"
"26463","cg24680082"
"26464","cg25221653"
"26465","cg21138277"
"26466","cg02202022"
"26467","cg04583011"
"26468","cg03703840"
"26469","cg09290497"
"26470","cg01988480"
"26471","cg24261808"
"26472","cg25756398"
"26473","cg16331890"
"26474","cg21866596"
"26475","cg25444017"
"26476","cg27329005"
"26477","cg06141346"
"26478","cg05662582"
"26479","cg07414984"
"26480","cg10658706"
"26481","cg05817661"
"26482","cg07609200"
"26483","cg04235223"
"26484","cg14291919"
"26485","cg00431235"
"26486","cg23560756"
"26487","cg01745275"
"26488","cg24912770"
"26489","cg09891129"
"26490","cg14152411"
"26491","cg05996326"
"26492","cg13657655"
"26493","cg25180801"
"26494","cg24256772"
"26495","cg08863777"
"26496","cg18023065"
"26497","cg23608779"
"26498","cg06714320"
"26499","cg23018873"
"26500","cg11117364"
"26501","cg06447552"
"26502","cg05130679"
"26503","cg16384862"
"26504","cg05713782"
"26505","cg24462596"
"26506","cg11512800"
"26507","cg09527615"
"26508","cg22049858"
"26509","cg10557147"
"26510","cg04065909"
"26511","cg15846643"
"26512","cg10036727"
"26513","cg03916912"
"26514","cg11028316"
"26515","cg18394519"
"26516","cg25267808"
"26517","cg03916783"
"26518","cg14107975"
"26519","cg25936334"
"26520","cg26537416"
"26521","cg19655961"
"26522","cg26752884"
"26523","cg04617251"
"26524","cg13561477"
"26525","cg21780326"
"26526","cg14695240"
"26527","cg13186010"
"26528","cg25915838"
"26529","cg04768657"
"26530","cg15071611"
"26531","cg17630771"
"26532","cg17978903"
"26533","cg06483452"
"26534","cg03652430"
"26535","cg06323957"
"26536","cg11843188"
"26537","cg22429058"
"26538","cg03367136"
"26539","cg18733315"
"26540","cg02344527"
"26541","cg01567084"
"26542","cg08599717"
"26543","cg13009489"
"26544","cg12027636"
"26545","cg06119894"
"26546","cg04747226"
"26547","cg08780020"
"26548","cg27260636"
"26549","cg04646100"
"26550","cg14220081"
"26551","cg23373072"
"26552","cg04891917"
"26553","cg27205687"
"26554","cg15847198"
"26555","cg25102621"
"26556","cg19168507"
"26557","cg18204760"
"26558","cg15648026"
"26559","cg00488260"
"26560","cg10653782"
"26561","cg24122826"
"26562","cg21425692"
"26563","cg16208507"
"26564","cg09284707"
"26565","cg04557953"
"26566","cg09974136"
"26567","cg08482682"
"26568","cg17498773"
"26569","cg14844619"
"26570","cg05973813"
"26571","cg04873221"
"26572","cg18042593"
"26573","cg10610482"
"26574","cg12848864"
"26575","cg22837512"
"26576","cg06750635"
"26577","cg25400013"
"26578","cg18391757"
"26579","cg01756564"
"26580","cg14539442"
"26581","cg22889584"
"26582","cg14473297"
"26583","cg16429124"
"26584","cg09715738"
"26585","cg15496005"
"26586","cg10581012"
"26587","cg03475182"
"26588","cg26210187"
"26589","cg10725952"
"26590","cg26135012"
"26591","cg03927037"
"26592","cg14868764"
"26593","cg19964761"
"26594","cg21127079"
"26595","cg25316749"
"26596","cg20465794"
"26597","cg22879515"
"26598","cg13767940"
"26599","cg10606490"
"26600","cg25782847"
"26601","cg23577102"
"26602","cg08181646"
"26603","cg12234896"
"26604","cg27370461"
"26605","cg23026420"
"26606","cg19425100"
"26607","cg18313530"
"26608","cg26924025"
"26609","cg03742338"
"26610","cg05160915"
"26611","cg00514609"
"26612","cg11694519"
"26613","cg15925695"
"26614","cg21169203"
"26615","cg09757109"
"26616","cg12071549"
"26617","cg18416829"
"26618","cg18423962"
"26619","cg12572987"
"26620","cg25179830"
"26621","cg13186466"
"26622","cg23831217"
"26623","cg18227086"
"26624","cg24615831"
"26625","cg09135584"
"26626","cg24902250"
"26627","cg02629138"
"26628","cg10980774"
"26629","cg12040830"
"26630","cg11994052"
"26631","cg12308391"
"26632","cg14892281"
"26633","cg13356117"
"26634","cg25424123"
"26635","cg26896904"
"26636","cg20016411"
"26637","cg06778429"
"26638","cg19730798"
"26639","cg20007462"
"26640","cg24427944"
"26641","cg10245123"
"26642","cg09593860"
"26643","cg14906390"
"26644","cg19941436"
"26645","cg13920364"
"26646","cg01909953"
"26647","cg03501539"
"26648","cg19569013"
"26649","cg04475687"
"26650","cg03910065"
"26651","cg19697530"
"26652","cg27029179"
"26653","cg00344443"
"26654","cg22821289"
"26655","cg26008877"
"26656","cg24266670"
"26657","cg13839457"
"26658","cg25659317"
"26659","cg26522297"
"26660","cg13436940"
"26661","cg13837721"
"26662","cg18296784"
"26663","cg12564567"
"26664","cg25896644"
"26665","cg15855170"
"26666","cg24980235"
"26667","cg14371153"
"26668","cg23953395"
"26669","cg27192902"
"26670","cg05447673"
"26671","cg09044186"
"26672","cg25454270"
"26673","cg08985259"
"26674","cg19299755"
"26675","cg13090478"
"26676","cg03010018"
"26677","cg18432864"
"26678","cg06240737"
"26679","cg03427636"
"26680","cg21014238"
"26681","cg23243902"
"26682","cg07053873"
"26683","cg19106851"
"26684","cg11473189"
"26685","cg10130564"
"26686","cg18893612"
"26687","cg13068653"
"26688","cg11609668"
"26689","cg26772255"
"26690","cg25920207"
"26691","cg16094884"
"26692","cg04174309"
"26693","cg09951485"
"26694","cg20458336"
"26695","cg11523350"
"26696","cg07619960"
"26697","cg22261612"
"26698","cg05436155"
"26699","cg20688757"
"26700","cg02065003"
"26701","cg25963123"
"26702","cg03826618"
"26703","cg13965922"
"26704","cg20660624"
"26705","cg24288581"
"26706","cg05553268"
"26707","cg06133061"
"26708","cg14253448"
"26709","cg04453624"
"26710","cg09781932"
"26711","cg01877524"
"26712","cg16764494"
"26713","cg21640587"
"26714","cg15595333"
"26715","cg22335223"
"26716","cg01651311"
"26717","cg07688416"
"26718","cg04968900"
"26719","cg19934966"
"26720","cg11564392"
"26721","cg12673453"
"26722","cg20341535"
"26723","cg11598964"
"26724","cg12200142"
"26725","cg11733294"
"26726","cg27161463"
"26727","cg09033131"
"26728","cg05474707"
"26729","cg07212053"
"26730","cg10083046"
"26731","cg05107429"
"26732","cg02734782"
"26733","cg07428648"
"26734","cg06339712"
"26735","cg21105319"
"26736","cg16664682"
"26737","cg17129755"
"26738","cg17643109"
"26739","cg11094953"
"26740","cg04590843"
"26741","cg18647622"
"26742","cg19006130"
"26743","cg23705078"
"26744","cg03426840"
"26745","cg20208523"
"26746","cg18728264"
"26747","cg01637289"
"26748","cg10858196"
"26749","cg20865656"
"26750","cg03780927"
"26751","cg02341556"
"26752","cg23898175"
"26753","cg15382454"
"26754","cg12159215"
"26755","cg09308502"
"26756","cg05223675"
"26757","cg26101560"
"26758","cg12636538"
"26759","cg01434121"
"26760","cg25387593"
"26761","cg04599265"
"26762","cg02213487"
"26763","cg20067598"
"26764","cg23280166"
"26765","cg27028414"
"26766","cg19619653"
"26767","cg25048357"
"26768","cg10099917"
"26769","cg06159435"
"26770","cg11506907"
"26771","cg25754228"
"26772","cg23558831"
"26773","cg08061891"
"26774","cg03947203"
"26775","cg21745091"
"26776","cg20349076"
"26777","cg12587386"
"26778","cg02341038"
"26779","cg25223263"
"26780","cg07478335"
"26781","cg25356935"
"26782","cg09376352"
"26783","cg01102007"
"26784","cg17466841"
"26785","cg26864130"
"26786","cg06285590"
"26787","cg01916653"
"26788","cg26708144"
"26789","cg12716639"
"26790","cg20822818"
"26791","cg16288399"
"26792","cg02455397"
"26793","cg02955631"
"26794","cg16566400"
"26795","cg03498620"
"26796","cg24843717"
"26797","cg14417372"
"26798","cg02882264"
"26799","cg01909845"
"26800","cg08306303"
"26801","cg06391300"
"26802","cg03432275"
"26803","cg09194364"
"26804","cg09865348"
"26805","cg09222269"
"26806","cg04896048"
"26807","cg26247168"
"26808","cg02735733"
"26809","cg17971587"
"26810","cg24611264"
"26811","cg22344793"
"26812","cg18331098"
"26813","cg11370832"
"26814","cg11660146"
"26815","cg01761662"
"26816","cg26357587"
"26817","cg17176573"
"26818","cg06448961"
"26819","cg12057946"
"26820","cg17159098"
"26821","cg10952477"
"26822","cg12081932"
"26823","cg08106165"
"26824","cg09221960"
"26825","cg25376962"
"26826","cg07976064"
"26827","cg06747745"
"26828","cg23954629"
"26829","cg11310693"
"26830","cg19102713"
"26831","cg26829451"
"26832","cg05553000"
"26833","cg17023455"
"26834","cg19300474"
"26835","cg08354388"
"26836","cg10582639"
"26837","cg01195276"
"26838","cg24150623"
"26839","cg15056794"
"26840","cg04883609"
"26841","cg17432267"
"26842","cg03730941"
"26843","cg01591431"
"26844","cg13455700"
"26845","cg05724965"
"26846","cg00422918"
"26847","cg05821789"
"26848","cg27314569"
"26849","cg20638016"
"26850","cg03444715"
"26851","cg07148197"
"26852","cg10744928"
"26853","cg13163269"
"26854","cg27420264"
"26855","cg19699369"
"26856","cg01816768"
"26857","cg21978521"
"26858","cg02184673"
"26859","cg15047774"
"26860","cg26088759"
"26861","cg13993909"
"26862","cg10096161"
"26863","cg03374729"
"26864","cg19419279"
"26865","cg05289253"
"26866","cg01699740"
"26867","cg12461287"
"26868","cg18771577"
"26869","cg12527384"
"26870","cg25784936"
"26871","cg06130950"
"26872","cg26664752"
"26873","cg04452896"
"26874","cg11633126"
"26875","cg13945107"
"26876","cg02504716"
"26877","cg13667021"
"26878","cg07823293"
"26879","cg00281152"
"26880","cg21545467"
"26881","cg25349350"
"26882","cg08988282"
"26883","cg16922900"
"26884","cg24942416"
"26885","cg25735305"
"26886","cg10195967"
"26887","cg26583055"
"26888","cg16082057"
"26889","cg01162104"
"26890","cg12859211"
"26891","cg16268160"
"26892","cg10016610"
"26893","cg06501832"
"26894","cg02577122"
"26895","cg26673279"
"26896","cg19699250"
"26897","cg08833670"
"26898","cg21071117"
"26899","cg02940147"
"26900","cg06645674"
"26901","cg16143578"
"26902","cg19764370"
"26903","cg09657963"
"26904","cg12136126"
"26905","cg24635903"
"26906","cg06145708"
"26907","cg11537406"
"26908","cg19649564"
"26909","cg02958718"
"26910","cg14469376"
"26911","cg11883892"
"26912","cg00406870"
"26913","cg08148209"
"26914","cg05063138"
"26915","cg08941173"
"26916","cg03419885"
"26917","cg03252786"
"26918","cg04164023"
"26919","cg07747661"
"26920","cg19704853"
"26921","cg07057191"
"26922","cg26840462"
"26923","cg00898880"
"26924","cg21565130"
"26925","cg13287999"
"26926","cg03464685"
"26927","cg24352075"
"26928","cg19571034"
