"","x"
"7463","cg13759674"
"7464","cg14537183"
"7465","cg13977355"
"7466","cg13754915"
"7467","cg13942186"
"7468","cg23928763"
"7469","cg14567072"
"7470","cg13957837"
"7471","cg14115200"
"7472","cg14500563"
"7473","cg07629149"
"7474","cg09929879"
"7475","cg14072016"
"7476","cg24136740"
"7477","cg01117269"
"7478","cg14955916"
"7479","cg19335436"
"7480","cg20634940"
"7481","cg20154489"
"7482","cg20651218"
"7483","cg12531838"
"7484","cg11672338"
"7485","cg17079987"
"7486","cg00954391"
"7487","cg11920745"
"7488","cg10591926"
"7489","cg03559389"
"7490","cg17677758"
"7491","cg10937807"
"7492","cg25020678"
"7493","cg07571638"
"7494","cg17893934"
"7495","cg08876481"
"7496","cg08847335"
"7497","cg00979582"
"7498","cg14453012"
"7499","cg08668510"
"7500","cg01438145"
"7501","cg11314310"
"7502","cg24757797"
"7503","cg23573822"
"7504","cg10838380"
"7505","cg27339290"
"7506","cg09261793"
"7507","cg03277925"
"7508","cg09394001"
"7509","cg16772023"
"7510","cg01033356"
"7511","cg02445968"
"7512","cg14288594"
"7513","cg04941831"
"7514","cg23384737"
"7515","cg27429195"
"7516","cg14556787"
"7517","cg08442149"
"7518","cg07025949"
"7519","cg05730385"
"7520","cg15150979"
"7521","cg11070489"
"7522","cg03904209"
"7523","cg12772613"
"7524","cg22978025"
"7525","cg00470641"
"7526","cg06902558"
"7527","cg19416623"
"7528","cg25949033"
"7529","cg23614816"
"7530","cg06187344"
"7531","cg11624946"
"7532","cg09410317"
"7533","cg03455408"
"7534","cg03141879"
"7535","cg11967563"
"7536","cg15413043"
"7537","cg23494338"
"7538","cg19706446"
"7539","cg10291105"
"7540","cg20170943"
"7541","cg01448155"
"7542","cg06636244"
"7543","cg12798492"
"7544","cg12662401"
"7545","cg02605601"
"7546","cg22995042"
"7547","cg26300802"
"7548","cg19911168"
"7549","cg20214734"
"7550","cg01476568"
"7551","cg05049096"
"7552","cg01172114"
"7553","cg14348658"
"7554","cg02292671"
"7555","cg04799588"
"7556","cg09043941"
"7557","cg03993163"
"7558","cg27222274"
"7559","cg13319501"
"7560","cg23331981"
"7561","cg12067981"
"7562","cg22886393"
"7563","cg11407741"
"7564","cg01364137"
"7565","cg20281962"
"7566","cg13814485"
"7567","cg22647713"
"7568","cg05356738"
"7569","cg08347183"
"7570","cg03479211"
"7571","cg14380065"
"7572","cg12280664"
"7573","cg17983265"
"7574","cg02939598"
"7575","cg02528908"
"7576","cg08360820"
"7577","cg17843891"
"7578","cg14032732"
"7579","cg00095105"
"7580","cg27174837"
"7581","cg25233302"
"7582","cg02551910"
"7583","cg23575124"
"7584","cg14009947"
"7585","cg13665852"
"7586","cg20595580"
"7587","cg23152572"
"7588","cg18607580"
"7589","cg04499152"
"7590","cg08548172"
"7591","cg04819048"
"7592","cg20391567"
"7593","cg08206657"
"7594","rs10796216"
"7595","cg14841842"
"7596","cg12069423"
"7597","cg15336243"
"7598","cg27339437"
"7599","cg11116878"
"7600","cg15363487"
"7601","cg26654358"
"7602","cg17723355"
"7603","cg13680864"
"7604","cg09835225"
"7605","cg20185017"
"7606","cg09987620"
"7607","cg26803268"
"7608","cg15720089"
"7609","cg25327888"
"7610","cg17196946"
"7611","cg06115318"
"7612","cg11787785"
"7613","cg11165626"
"7614","cg04153571"
"7615","cg07607523"
"7616","cg25446329"
"7617","cg22700691"
"7618","cg26839863"
"7619","cg27470303"
"7620","cg23344688"
"7621","cg22557641"
"7622","cg02291472"
"7623","cg15831653"
"7624","cg08992366"
"7625","cg18794404"
"7626","cg10804656"
"7627","cg12377139"
"7628","cg25324047"
"7629","cg16500769"
"7630","cg05270617"
"7631","cg15301316"
"7632","cg20014049"
"7633","cg15406683"
"7634","cg23196346"
"7635","cg12858900"
"7636","cg24997896"
"7637","cg24439256"
"7638","cg24820663"
"7639","cg08441170"
"7640","cg02232704"
"7641","cg00733780"
"7642","cg15959715"
"7643","cg05265884"
"7644","cg06457633"
"7645","cg16492341"
"7646","cg23864376"
"7647","cg04044188"
"7648","cg20151668"
"7649","cg03670773"
"7650","cg00290924"
"7651","cg18221224"
"7652","cg03373185"
"7653","cg16023943"
"7654","cg15469871"
"7655","cg05047465"
"7656","cg11419506"
"7657","cg17749072"
"7658","cg00622375"
"7659","cg16373769"
"7660","cg02111655"
"7661","cg24391991"
"7662","cg17606178"
"7663","cg24149151"
"7664","cg14631462"
"7665","cg25231972"
"7666","cg04430381"
"7667","cg26879815"
"7668","cg01859118"
"7669","cg27382247"
"7670","cg11489602"
"7671","cg00978519"
"7672","cg11240230"
"7673","cg25206096"
"7674","cg09365847"
"7675","cg12223734"
"7676","cg03229010"
"7677","cg19871722"
"7678","cg08402381"
"7679","cg03398910"
"7680","cg16738929"
"7681","cg20293685"
"7682","cg02972356"
"7683","cg21377950"
"7684","cg00645593"
"7685","cg23830780"
"7686","cg15531788"
"7687","cg17658885"
"7688","cg27119456"
"7689","cg12214695"
"7690","cg03983808"
"7691","cg14236862"
"7692","cg02780400"
"7693","cg26838212"
"7694","cg05621401"
"7695","cg17127309"
"7696","cg00803088"
"7697","cg20671781"
"7698","cg07368796"
"7699","cg06159404"
"7700","cg00377344"
"7701","cg27641141"
"7702","cg17853779"
"7703","cg08951903"
"7704","cg25798771"
"7705","cg04625975"
"7706","cg06188367"
"7707","cg01183826"
"7708","cg12063947"
"7709","cg10069493"
"7710","cg01330312"
"7711","cg08205460"
"7712","cg17325674"
"7713","cg12573115"
"7714","cg14692216"
"7715","cg00321775"
"7716","cg08503913"
"7717","cg17282060"
"7718","cg03717961"
"7719","cg12471811"
"7720","cg09855000"
"7721","cg18768238"
"7722","cg06996956"
"7723","cg22871947"
"7724","cg18259520"
"7725","cg03466525"
"7726","cg16532016"
"7727","cg09233392"
"7728","cg16172814"
"7729","cg13492289"
"7730","cg13205578"
"7731","cg16319310"
"7732","cg11227075"
"7733","cg19219423"
"7734","cg04884011"
"7735","cg11371933"
"7736","cg03716984"
"7737","cg11608646"
"7738","cg10298052"
"7739","cg00383384"
"7740","cg06313381"
"7741","cg09039206"
"7742","cg09696939"
"7743","cg19795556"
"7744","cg24563570"
"7745","cg00455439"
"7746","cg11208259"
"7747","cg23973115"
"7748","cg25233569"
"7749","cg17339484"
"7750","cg23407265"
"7751","cg23661466"
"7752","cg05976652"
"7753","cg10537220"
"7754","cg03897252"
"7755","cg03992192"
"7756","cg12474798"
"7757","cg05182679"
"7758","cg09011742"
"7759","cg09041916"
"7760","cg15825287"
"7761","cg17981254"
"7762","cg23121728"
"7763","cg06452464"
"7764","cg14196028"
"7765","cg11648662"
"7766","cg19275779"
"7767","cg14256386"
"7768","cg10590909"
"7769","cg26546862"
"7770","cg00128195"
"7771","cg07669489"
"7772","cg09933375"
"7773","cg20688967"
"7774","cg14385985"
"7775","cg18947032"
"7776","cg13763181"
"7777","cg15358372"
"7778","cg19297537"
"7779","cg07785737"
"7780","cg11279933"
"7781","cg02735204"
"7782","cg09777856"
"7783","cg02922908"
"7784","cg25332325"
"7785","cg27249304"
"7786","cg01227006"
"7787","cg01125366"
"7788","cg12523878"
"7789","cg01464515"
"7790","cg17566718"
"7791","cg26971585"
"7792","cg15420153"
"7793","cg16260355"
"7794","cg25757740"
"7795","cg26450586"
"7796","cg08539872"
"7797","cg02378006"
"7798","cg24331301"
"7799","cg09796583"
"7800","cg18901116"
"7801","cg25798987"
"7802","cg15261605"
"7803","cg22545027"
"7804","cg17641566"
"7805","cg17410974"
"7806","cg00822255"
"7807","cg11342130"
"7808","cg11863717"
"7809","cg12799981"
"7810","cg16323491"
"7811","cg12066583"
"7812","cg05191729"
"7813","cg16124546"
"7814","cg04381006"
"7815","cg00450475"
"7816","cg14694901"
"7817","cg04534276"
"7818","cg24933115"
"7819","cg05099600"
"7820","cg15838173"
"7821","cg15970600"
"7822","cg26274889"
"7823","cg27046659"
"7824","cg23318713"
"7825","cg10099651"
"7826","cg18802414"
"7827","cg06291112"
"7828","cg00995584"
"7829","cg10613925"
"7830","cg02754225"
"7831","cg18878210"
"7832","cg15437133"
"7833","cg26819718"
"7834","cg07972159"
"7835","cg07817648"
"7836","cg14556256"
"7837","cg17559213"
"7838","cg12807537"
"7839","cg23802518"
"7840","cg14841514"
"7841","cg18737081"
"7842","cg03707696"
"7843","cg05691833"
"7844","cg10886747"
"7845","cg17251097"
"7846","cg04428701"
"7847","cg14775751"
"7848","cg11854806"
"7849","cg12091732"
"7850","cg10780367"
"7851","cg15339994"
"7852","cg19392754"
"7853","cg22928016"
"7854","cg09484580"
"7855","cg15282281"
"7856","cg04988098"
"7857","cg03356747"
"7858","cg16183122"
"7859","cg03568042"
"7860","cg25011475"
"7861","cg10607485"
"7862","cg26395382"
"7863","cg17940587"
"7864","cg09472211"
"7865","cg07655693"
"7866","cg27299538"
"7867","cg18953873"
"7868","cg18819818"
"7869","cg17120764"
"7870","cg03520966"
"7871","cg17984375"
"7872","cg15406666"
"7873","cg06671069"
"7874","cg23555592"
"7875","cg17343879"
"7876","cg02703563"
"7877","cg10574074"
"7878","cg25203092"
"7879","cg18484034"
"7880","cg09964326"
"7881","cg13436711"
"7882","cg07485273"
"7883","cg09737584"
"7884","cg18197594"
"7885","cg12692187"
"7886","cg18599843"
"7887","cg06657462"
"7888","cg17895018"
"7889","cg22536554"
"7890","cg17538572"
"7891","cg14428166"
"7892","cg21364560"
"7893","cg24566400"
"7894","cg03088791"
"7895","cg11821440"
"7896","cg08280358"
"7897","cg04119774"
"7898","cg00231855"
"7899","cg17180012"
"7900","cg24255928"
"7901","cg08379212"
"7902","cg06207432"
"7903","cg11563399"
"7904","cg07677997"
"7905","cg15942382"
"7906","cg19065773"
"7907","cg12382864"
"7908","cg08327566"
"7909","cg23535950"
"7910","cg13403232"
"7911","cg18193259"
"7912","cg16437009"
"7913","cg09333812"
"7914","cg07301537"
"7915","cg05835744"
"7916","cg07923717"
"7917","cg27469738"
"7918","cg08949011"
"7919","cg04293876"
"7920","cg24500959"
"7921","cg22831607"
"7922","cg10749912"
"7923","cg11558850"
"7924","cg27514509"
"7925","cg16674860"
"7926","cg26329178"
"7927","cg13343639"
"7928","cg27070385"
"7929","cg01177167"
"7930","cg10377903"
"7931","cg04190875"
"7932","cg22735222"
"7933","cg03711485"
"7934","cg24913868"
"7935","cg23615741"
"7936","cg19489503"
"7937","cg23260190"
"7938","cg14754439"
"7939","cg12673726"
"7940","cg27096759"
"7941","cg03679755"
"7942","cg04218099"
"7943","cg07793810"
"7944","cg17766026"
"7945","cg12443462"
"7946","cg24923891"
"7947","cg04451433"
"7948","cg07099331"
"7949","cg08414087"
"7950","cg03217173"
"7951","cg11119419"
"7952","cg24127310"
"7953","cg25523509"
"7954","cg14096353"
"7955","cg05044739"
"7956","cg05638929"
"7957","cg26439963"
"7958","cg06921011"
"7959","cg19294196"
"7960","cg03586905"
"7961","cg27653394"
"7962","cg18360825"
"7963","cg24948792"
"7964","cg05303236"
"7965","cg24791601"
"7966","cg23534216"
"7967","cg12060422"
"7968","cg16448058"
"7969","cg05244720"
"7970","cg27272677"
"7971","cg05085132"
"7972","cg27317439"
"7973","cg18033436"
"7974","cg11283427"
"7975","cg13334135"
"7976","cg04130185"
"7977","cg08587797"
"7978","cg15507321"
"7979","cg11970204"
"7980","cg05756109"
"7981","cg16210719"
"7982","cg09376854"
"7983","cg14789214"
"7984","cg26037945"
"7985","cg11572340"
"7986","cg23919916"
"7987","cg14325733"
"7988","cg05815920"
"7989","cg19569081"
"7990","cg27230711"
"7991","cg13325154"
"7992","cg01087392"
"7993","cg12331743"
"7994","cg07981845"
"7995","cg23227945"
"7996","cg23044504"
"7997","cg20203089"
"7998","cg20303995"
"7999","cg14021564"
"8000","cg06700877"
"8001","cg17773020"
"8002","cg18505495"
"8003","cg19269027"
"8004","cg16679084"
"8005","cg18994254"
"8006","cg14087083"
"8007","cg11784071"
"8008","cg18457491"
"8009","cg18453458"
"8010","cg21384402"
"8011","cg00824018"
"8012","cg16500454"
"8013","cg10949319"
"8014","cg07734351"
"8015","cg10283338"
"8016","cg07956775"
"8017","cg09336982"
"8018","cg14904586"
"8019","cg19056515"
"8020","cg23901918"
"8021","cg19338844"
"8022","cg16370869"
"8023","cg16750440"
"8024","cg27214047"
"8025","cg23797411"
"8026","cg20482521"
"8027","cg23161733"
"8028","cg11097433"
"8029","cg10061805"
"8030","cg13637321"
"8031","cg17670539"
"8032","cg24212302"
"8033","cg18246640"
"8034","cg11967480"
"8035","cg11977348"
"8036","cg15124560"
"8037","cg05201777"
"8038","cg14924826"
"8039","cg07560825"
"8040","cg11877064"
"8041","cg03157698"
"8042","cg18355067"
"8043","cg06749514"
"8044","cg03289548"
"8045","cg15383705"
"8046","cg10607059"
"8047","cg06403317"
"8048","cg24861253"
"8049","cg23715505"
"8050","cg25419628"
"8051","cg08941805"
"8052","cg00417719"
"8053","cg27521563"
"8054","cg17741865"
"8055","cg11834974"
"8056","cg10680376"
"8057","cg15602434"
"8058","cg20052814"
"8059","cg04768715"
"8060","cg04335339"
"8061","cg13346013"
"8062","cg18672939"
"8063","cg09542499"
"8064","cg18425434"
"8065","cg04371212"
"8066","cg10883542"
"8067","cg01035689"
"8068","cg15461105"
"8069","cg08561530"
"8070","cg13467135"
"8071","cg11079048"
"8072","cg11102098"
"8073","cg17138769"
"8074","cg05667348"
"8075","cg13457172"
"8076","cg08833577"
"8077","cg22835852"
"8078","cg15173134"
"8079","cg14656687"
"8080","cg14030268"
"8081","cg16234557"
"8082","cg17276590"
"8083","cg19925204"
"8084","cg17320707"
"8085","cg12787323"
"8086","cg20193453"
"8087","cg12170647"
"8088","cg24714511"
"8089","cg08638512"
"8090","cg07578414"
"8091","cg07199534"
"8092","cg06579345"
"8093","cg20605045"
"8094","cg09733103"
"8095","cg02991063"
"8096","cg25627693"
"8097","cg14325029"
"8098","cg23127694"
"8099","cg00533585"
"8100","cg00644351"
"8101","cg05040584"
"8102","cg17087331"
"8103","cg18566515"
"8104","cg24571086"
"8105","cg12126796"
"8106","cg06966660"
"8107","cg26071526"
"8108","cg14998460"
"8109","cg26274946"
"8110","cg09191750"
"8111","cg07863439"
"8112","cg19761682"
"8113","cg24508426"
"8114","cg24158157"
"8115","cg27131510"
"8116","cg05596319"
"8117","cg27063170"
"8118","cg18870064"
"8119","cg01011367"
"8120","cg22765853"
"8121","cg05387399"
"8122","cg26735846"
"8123","cg24873562"
"8124","cg12164321"
"8125","cg25723009"
"8126","cg05342655"
"8127","cg09341154"
"8128","cg07274998"
"8129","cg14687118"
"8130","cg02399900"
"8131","cg11568364"
"8132","cg02399019"
"8133","cg02102829"
"8134","cg10086080"
"8135","cg02466926"
"8136","cg27568550"
"8137","cg02533235"
"8138","cg20496568"
"8139","cg05858607"
"8140","cg06406458"
"8141","cg26965669"
"8142","cg12462074"
"8143","cg26865494"
"8144","cg14954740"
"8145","cg24109477"
"8146","cg00405688"
"8147","cg02523640"
"8148","cg25539045"
"8149","cg16642284"
"8150","cg04592505"
"8151","cg24016995"
"8152","cg17850838"
"8153","cg07834841"
"8154","cg26024530"
"8155","cg07132187"
"8156","cg20099104"
"8157","cg24647506"
"8158","cg06120979"
"8159","cg11273848"
"8160","cg05905030"
"8161","cg18892424"
"8162","cg26010877"
"8163","cg07175255"
"8164","cg02022136"
"8165","cg16215402"
"8166","cg18811130"
"8167","cg23004031"
"8168","cg09154334"
"8169","cg14434995"
"8170","cg18128898"
"8171","cg10502904"
"8172","cg22768615"
"8173","cg27413539"
"8174","cg16978910"
"8175","cg26664254"
"8176","cg15645203"
"8177","cg10799668"
"8178","cg04904609"
"8179","cg16606347"
"8180","cg26137940"
"8181","cg04804618"
"8182","cg06013060"
"8183","cg16194540"
"8184","cg23643466"
"8185","cg15167871"
"8186","cg25718735"
"8187","cg24197935"
"8188","cg26058778"
"8189","cg13453904"
"8190","cg02271227"
"8191","cg15003570"
"8192","cg19054360"
"8193","cg05233079"
"8194","cg12107530"
"8195","cg05435315"
"8196","cg03950689"
"8197","cg04440717"
"8198","cg18700416"
"8199","cg01460124"
"8200","cg07770370"
"8201","cg17893426"
"8202","cg02173030"
"8203","cg27173819"
"8204","cg27357238"
"8205","cg06318478"
"8206","cg11363467"
"8207","cg06641889"
"8208","cg02372082"
"8209","cg14905600"
"8210","cg24643922"
"8211","cg04160753"
"8212","cg24055178"
"8213","cg18537930"
"8214","cg10967866"
"8215","cg01333603"
"8216","cg09838169"
"8217","cg10128659"
"8218","cg07249433"
"8219","cg27437721"
"8220","cg11151524"
"8221","cg17496877"
"8222","cg22900057"
"8223","cg14398860"
"8224","cg11151314"
"8225","cg08552167"
"8226","cg27087895"
"8227","cg27047459"
"8228","cg18005217"
"8229","cg11174855"
"8230","cg25485875"
"8231","cg09870721"
"8232","cg15859008"
"8233","cg01391063"
"8234","cg01055748"
"8235","cg03653518"
"8236","cg03627350"
"8237","cg00647046"
"8238","cg24875250"
"8239","cg25361175"
"8240","cg19799413"
"8241","cg13998990"
"8242","cg04263684"
"8243","cg03708680"
"8244","cg13528199"
"8245","cg11803843"
"8246","cg18740429"
"8247","cg26029538"
"8248","cg18207348"
"8249","cg00192275"
"8250","cg26046072"
"8251","cg22993667"
"8252","cg04553632"
"8253","cg10827485"
"8254","cg17861618"
"8255","cg12401003"
"8256","cg20313246"
"8257","cg00090737"
"8258","cg15750941"
"8259","cg07572317"
"8260","cg08708684"
"8261","cg03786388"
"8262","cg25699174"
"8263","cg08437789"
"8264","cg11678206"
"8265","cg03700461"
"8266","cg19633231"
"8267","cg22976212"
"8268","cg06766659"
"8269","cg08699681"
"8270","cg20534287"
"8271","cg26188501"
"8272","cg17143376"
"8273","cg13623052"
"8274","cg23047079"
"8275","cg08742535"
"8276","cg20365330"
"8277","cg08495239"
"8278","cg19213675"
"8279","cg22239605"
"8280","cg01496715"
"8281","cg20282913"
"8282","cg11717054"
"8283","cg18727742"
"8284","cg10261205"
"8285","cg13685129"
"8286","cg17125837"
"8287","cg15174440"
"8288","cg23560214"
"8289","cg22752869"
"8290","cg05122969"
"8291","cg05904366"
"8292","cg08508455"
"8293","cg22993527"
"8294","cg01541578"
"8295","cg19150467"
"8296","cg15661311"
"8297","cg24778081"
"8298","cg00473112"
"8299","cg13654135"
"8300","cg13226968"
"8301","cg06163216"
"8302","cg19136868"
"8303","cg11178574"
"8304","cg24122597"
"8305","cg21849661"
"8306","cg01277369"
"8307","cg20801998"
"8308","cg13234275"
"8309","cg13145591"
"8310","cg08057038"
"8311","cg04731448"
"8312","cg26787244"
"8313","cg13709634"
"8314","cg08266839"
"8315","cg11228197"
"8316","cg27100471"
"8317","cg04771029"
"8318","cg10258582"
"8319","cg22777949"
"8320","cg14689532"
"8321","cg02398191"
"8322","cg01858337"
"8323","cg23127064"
"8324","cg09563846"
"8325","cg26608305"
"8326","cg20229025"
"8327","cg14013417"
"8328","cg27380774"
"8329","cg27587257"
"8330","cg08134592"
"8331","cg14611757"
"8332","cg25547555"
"8333","cg03906014"
"8334","cg06508454"
"8335","cg06938699"
"8336","cg25609183"
"8337","cg16384957"
"8338","cg26392051"
"8339","cg23636072"
"8340","cg09906991"
"8341","cg24537237"
"8342","cg07690349"
"8343","cg09909381"
"8344","cg01554231"
"8345","cg03466237"
"8346","cg27309155"
"8347","cg17676806"
"8348","cg10118908"
"8349","cg19554037"
"8350","cg01806508"
"8351","cg07134033"
"8352","cg17658113"
"8353","cg14621221"
"8354","cg20415517"
"8355","cg19494188"
"8356","cg16022876"
"8357","cg00370047"
"8358","cg10002860"
"8359","cg08373904"
"8360","cg03784994"
"8361","cg06473927"
"8362","cg26774043"
"8363","cg26369594"
"8364","cg25590114"
"8365","cg13717736"
"8366","cg17139436"
"8367","cg03934392"
"8368","cg07343429"
"8369","cg21981298"
"8370","cg08387014"
"8371","cg09575189"
"8372","cg15138614"
"8373","cg20660011"
"8374","cg04043957"
"8375","cg04726730"
"8376","cg24552015"
"8377","cg12030226"
"8378","cg27412039"
"8379","cg26468833"
"8380","cg13247673"
"8381","cg13590180"
"8382","cg27617775"
"8383","cg10574843"
"8384","cg14197182"
"8385","cg06534208"
"8386","cg23889607"
"8387","cg04072545"
"8388","cg23030069"
"8389","cg24431667"
"8390","cg02749887"
"8391","cg10732560"
"8392","cg14714364"
"8393","cg05141787"
"8394","cg19025811"
"8395","cg05309948"
"8396","cg13330341"
"8397","cg21063716"
"8398","cg19284039"
"8399","cg13762320"
"8400","cg24057514"
"8401","cg03231447"
"8402","cg22210337"
"8403","cg06080571"
"8404","cg09578291"
"8405","cg03067462"
"8406","cg23594951"
"8407","cg11775611"
"8408","cg26871279"
"8409","cg23807500"
"8410","cg26917665"
"8411","cg23493800"
"8412","cg20124933"
"8413","cg00243281"
"8414","cg08861541"
"8415","cg26104781"
"8416","cg24725201"
"8417","cg05290058"
"8418","cg01530101"
"8419","cg21799346"
"8420","cg05989775"
"8421","cg08331513"
"8422","cg08206623"
"8423","cg11399776"
"8424","cg14608199"
"8425","cg06286274"
"8426","cg19418924"
"8427","cg01057893"
"8428","cg03029175"
"8429","cg02877538"
"8430","cg17097087"
"8431","cg02454483"
"8432","cg04433151"
"8433","cg17055371"
"8434","cg25093234"
"8435","cg09729924"
"8436","cg02763611"
"8437","cg22366698"
"8438","cg20598333"
"8439","cg05679507"
"8440","cg11317774"
"8441","cg20887061"
"8442","cg09588815"
"8443","cg06925387"
"8444","cg25614269"
"8445","cg09656511"
"8446","cg02273041"
"8447","cg23397571"
"8448","cg24156905"
"8449","cg02718124"
"8450","cg25999043"
"8451","cg22636316"
"8452","cg24622205"
"8453","cg06176750"
"8454","cg17964980"
"8455","cg04959815"
"8456","cg16281276"
"8457","cg10693065"
"8458","cg17200564"
"8459","cg07283152"
"8460","cg17083941"
"8461","cg00450824"
"8462","cg12865939"
"8463","cg12894917"
"8464","cg10698677"
"8465","cg24094746"
"8466","cg19695805"
"8467","cg05241423"
"8468","cg21949229"
"8469","cg07141824"
"8470","cg24580287"
"8471","cg04415045"
"8472","cg10044466"
"8473","cg08220519"
"8474","cg15505860"
"8475","cg23570433"
"8476","cg19355621"
"8477","cg16415931"
"8478","cg13499067"
"8479","cg22997252"
"8480","cg16842423"
"8481","cg15045356"
"8482","cg06188670"
"8483","cg01963702"
"8484","cg19496491"
"8485","cg25037165"
"8486","cg04755604"
"8487","cg26005578"
"8488","cg12537728"
"8489","cg07032258"
"8490","cg27193021"
"8491","cg21888241"
"8492","cg27429507"
"8493","cg04446326"
"8494","cg24054684"
"8495","cg07152487"
"8496","cg26224915"
"8497","cg23792245"
"8498","cg03486485"
"8499","cg12083965"
"8500","cg01616682"
"8501","cg09929831"
"8502","cg23332827"
"8503","cg10928103"
"8504","cg23956036"
"8505","cg03129653"
"8506","cg08431447"
"8507","cg11762839"
"8508","cg14425863"
"8509","cg07592809"
"8510","cg26703758"
"8511","cg01778153"
"8512","cg05093315"
"8513","cg02035015"
"8514","cg07583091"
"8515","cg07187103"
"8516","cg22127027"
"8517","cg06588556"
"8518","cg15463284"
"8519","cg26623416"
"8520","cg19225095"
"8521","cg09201001"
"8522","cg07538406"
"8523","cg24480695"
"8524","cg24324179"
"8525","cg00411300"
"8526","cg15400381"
"8527","cg14270348"
"8528","cg21052766"
"8529","cg03983645"
"8530","cg21635854"
"8531","cg23632985"
"8532","cg17446339"
"8533","cg19859290"
"8534","cg20634738"
"8535","cg22371972"
"8536","cg04954559"
"8537","cg03988778"
"8538","cg26821579"
"8539","cg19160040"
"8540","cg17168238"
"8541","cg25139843"
"8542","cg10518593"
"8543","cg17144760"
"8544","cg16201963"
"8545","cg26057780"
"8546","cg06260077"
"8547","cg24377657"
"8548","cg01583131"
"8549","cg12164612"
"8550","cg07731639"
"8551","cg05635455"
"8552","cg24332783"
"8553","cg18988498"
"8554","cg09224689"
"8555","cg22982368"
"8556","cg18082638"
"8557","cg13596833"
"8558","cg14439629"
"8559","cg01665555"
"8560","cg21764190"
"8561","cg11162118"
"8562","cg03405909"
"8563","cg24935332"
"8564","cg07211140"
"8565","cg19570244"
"8566","cg27234067"
"8567","cg06845853"
"8568","cg06292898"
"8569","cg05567920"
"8570","cg02455615"
"8571","cg22798045"
"8572","cg09230905"
"8573","cg13241807"
"8574","cg14578028"
"8575","cg08586426"
"8576","cg24458825"
"8577","cg16555755"
"8578","cg14316565"
"8579","cg12449325"
"8580","cg15988239"
"8581","cg17147794"
"8582","cg17640322"
"8583","cg01766065"
"8584","cg26985666"
"8585","cg07724977"
"8586","cg19489174"
"8587","cg23083315"
"8588","cg20472085"
"8589","cg03286037"
"8590","cg17401890"
"8591","cg05128379"
"8592","cg02911637"
"8593","cg03503634"
"8594","cg06450446"
"8595","cg23850899"
"8596","cg11122456"
"8597","cg16667275"
"8598","cg13201808"
"8599","cg09753043"
"8600","cg25864535"
"8601","cg17142743"
"8602","cg13442432"
"8603","cg14416371"
"8604","cg26082257"
"8605","cg08999477"
"8606","cg20062650"
"8607","cg09504080"
"8608","cg11200965"
"8609","cg18496140"
"8610","cg04970352"
"8611","cg17017404"
"8612","cg21937554"
"8613","cg01483681"
"8614","cg09649245"
"8615","cg02785814"
"8616","cg19137107"
"8617","cg09256617"
"8618","cg22697239"
"8619","cg15081119"
"8620","cg07301180"
"8621","cg27217110"
"8622","cg02828306"
"8623","cg07729130"
"8624","cg12314729"
"8625","cg23542274"
"8626","cg22073562"
"8627","cg26260819"
"8628","cg19021383"
"8629","cg06856889"
"8630","cg01646019"
"8631","cg18568067"
"8632","cg21770622"
"8633","cg20204701"
"8634","cg17628700"
"8635","cg11675271"
"8636","cg14080254"
"8637","cg11558328"
"8638","cg26453360"
"8639","cg13600953"
"8640","cg16069520"
"8641","cg07104919"
"8642","cg06828282"
"8643","cg18809522"
"8644","cg22015966"
"8645","cg22708233"
"8646","cg01573732"
"8647","cg07298473"
"8648","cg14642259"
"8649","cg09206890"
"8650","cg25873214"
"8651","cg17282004"
"8652","cg17515273"
"8653","cg09321108"
"8654","cg24672777"
"8655","cg07415085"
"8656","cg23699309"
"8657","cg08184936"
"8658","cg03891574"
"8659","cg12746908"
"8660","cg03717588"
"8661","cg21153962"
"8662","cg08821673"
"8663","cg19167683"
"8664","cg09852107"
"8665","cg18280126"
"8666","cg19394731"
"8667","cg21830103"
"8668","cg17687528"
"8669","cg11324116"
"8670","cg09264906"
"8671","cg22663124"
"8672","cg21973275"
"8673","cg10487699"
"8674","cg06291428"
"8675","cg20957095"
"8676","cg09235983"
"8677","cg04136018"
"8678","cg21761776"
"8679","cg14042203"
"8680","cg12662576"
"8681","cg12974138"
"8682","cg11271157"
"8683","cg01282204"
"8684","cg11330469"
"8685","cg07346676"
"8686","cg14265554"
"8687","cg15823461"
"8688","cg14130459"
"8689","cg18151345"
"8690","cg14133945"
"8691","cg13388111"
"8692","cg27175288"
"8693","cg05190577"
"8694","cg06282270"
"8695","cg26024868"
"8696","cg08724919"
"8697","cg14331899"
"8698","cg14363636"
"8699","cg20445883"
"8700","cg11198895"
"8701","cg08368973"
"8702","cg18369257"
"8703","cg16763654"
"8704","cg05046026"
"8705","cg15598662"
"8706","cg25303599"
"8707","cg14911132"
"8708","cg19407570"
"8709","cg06239285"
"8710","cg14171514"
"8711","cg25273340"
"8712","cg06221215"
"8713","cg13708959"
"8714","cg03275130"
"8715","cg05962404"
"8716","cg08970330"
"8717","cg09172423"
"8718","cg16218964"
"8719","cg25230157"
"8720","cg07505226"
"8721","cg22998610"
"8722","cg10482924"
"8723","cg19905802"
"8724","cg13559099"
"8725","cg24547992"
"8726","cg27030245"
"8727","cg08937562"
"8728","cg12059507"
"8729","cg25171331"
"8730","cg22327576"
"8731","cg02838784"
"8732","cg17206850"
"8733","cg22275125"
"8734","cg03932723"
