"","x"
"21481","cg18205883"
"21482","cg01169559"
"21483","cg20503657"
"21484","cg26597838"
"21485","cg00341843"
"21486","cg06296597"
"21487","cg04699214"
"21488","cg11342415"
"21489","cg20250570"
"21490","cg19616783"
"21491","cg20335179"
"21492","cg20716571"
"21493","cg06725760"
"21494","cg19955521"
"21495","cg17288694"
"21496","cg18964960"
"21497","cg27479949"
"21498","cg01468921"
"21499","cg12036553"
"21500","cg01403379"
"21501","cg02848996"
"21502","cg03062757"
"21503","cg10055817"
"21504","cg08284873"
"21505","cg11342287"
"21506","cg12284235"
"21507","cg18093771"
"21508","cg25970447"
"21509","cg12799314"
"21510","cg06889571"
"21511","cg08668359"
"21512","cg15462970"
"21513","cg03079937"
"21514","cg11861055"
"21515","cg05248655"
"21516","cg01446627"
"21517","cg19758173"
"21518","cg18944640"
"21519","cg15081722"
"21520","cg02088470"
"21521","cg26619296"
"21522","cg19533322"
"21523","cg19163058"
"21524","cg25356719"
"21525","cg23769345"
"21526","cg19046793"
"21527","cg08822417"
"21528","cg17951991"
"21529","cg05721751"
"21530","cg04724406"
"21531","cg14054842"
"21532","cg14288086"
"21533","cg07162000"
"21534","cg02899206"
"21535","cg03410436"
"21536","cg18727303"
"21537","cg02345908"
"21538","cg16135695"
"21539","cg19299265"
"21540","cg03701930"
"21541","cg05276408"
"21542","cg07491809"
"21543","cg23939236"
"21544","cg14655360"
"21545","cg10431499"
"21546","cg15533453"
"21547","cg05625103"
"21548","cg26547526"
"21549","cg24145118"
"21550","cg11476737"
"21551","cg09892104"
"21552","cg24888352"
"21553","cg00333020"
"21554","cg00941050"
"21555","cg03734133"
"21556","cg06888406"
"21557","cg12882815"
"21558","cg23782734"
"21559","cg14250130"
"21560","cg16321228"
"21561","cg04188920"
"21562","cg24736380"
"21563","cg20520804"
"21564","cg14448086"
"21565","cg00059240"
"21566","cg24872610"
"21567","cg02579140"
"21568","cg12241532"
"21569","cg00437048"
"21570","cg02345060"
"21571","cg07747923"
"21572","cg16963373"
"21573","cg15087907"
"21574","cg02773337"
"21575","cg24312039"
"21576","cg08997713"
"21577","cg04144333"
"21578","cg26276352"
"21579","cg20407665"
"21580","cg15904848"
"21581","cg17086421"
"21582","cg26850559"
"21583","cg15872683"
"21584","cg19250304"
"21585","cg14700524"
"21586","cg11630169"
"21587","cg09787504"
"21588","cg22846498"
"21589","cg08869682"
"21590","cg04865814"
"21591","cg12146741"
"21592","cg06190044"
"21593","cg09901556"
"21594","cg03577970"
"21595","cg23503075"
"21596","cg14314533"
"21597","cg13951697"
"21598","cg25776440"
"21599","cg22632523"
"21600","cg07339393"
"21601","cg16804020"
"21602","cg19160353"
"21603","cg20415486"
"21604","cg13967414"
"21605","cg10050410"
"21606","cg06183150"
"21607","cg19165274"
"21608","cg12530994"
"21609","cg12428514"
"21610","cg09375034"
"21611","cg24068468"
"21612","cg27367170"
"21613","cg27250032"
"21614","cg25449970"
"21615","cg18518896"
"21616","cg17085576"
"21617","cg22575458"
"21618","cg17125816"
"21619","cg08905519"
"21620","cg13475995"
"21621","cg03539382"
"21622","cg00295308"
"21623","cg27292389"
"21624","cg09001761"
"21625","cg09115275"
"21626","cg13914486"
"21627","cg23335269"
"21628","cg17456994"
"21629","cg22860891"
"21630","cg03062944"
"21631","cg04189187"
"21632","cg24740195"
"21633","cg25371538"
"21634","cg05014727"
"21635","cg08994060"
"21636","cg03555710"
"21637","cg19306474"
"21638","cg24283621"
"21639","cg07142068"
"21640","cg19705197"
"21641","cg02804289"
"21642","cg19084628"
"21643","cg00373371"
"21644","cg08848154"
"21645","cg08330247"
"21646","cg15259864"
"21647","cg24895834"
"21648","cg10961733"
"21649","cg00997990"
"21650","cg20312131"
"21651","cg10426814"
"21652","cg22862480"
"21653","cg02866454"
"21654","cg06550165"
"21655","cg14550145"
"21656","cg09759523"
"21657","cg20464151"
"21658","cg10434482"
"21659","cg11674373"
"21660","cg26048388"
"21661","cg08970761"
"21662","cg11104088"
"21663","cg09994553"
"21664","cg27268107"
"21665","cg12590721"
"21666","cg12777293"
"21667","cg16828585"
"21668","cg09126038"
"21669","cg27427581"
"21670","cg01099231"
"21671","cg23954465"
"21672","cg25987208"
"21673","cg19209066"
"21674","cg23768829"
"21675","cg25954627"
"21676","cg27542609"
"21677","cg22783180"
"21678","cg25988034"
"21679","cg24414788"
"21680","cg00407546"
"21681","cg01166071"
"21682","cg23943136"
"21683","cg26292521"
"21684","cg19894747"
"21685","cg19315863"
"21686","cg15267232"
"21687","cg11679455"
"21688","cg00017363"
"21689","cg09234252"
"21690","cg10297491"
"21691","cg17290701"
"21692","cg26328510"
"21693","cg12356890"
"21694","cg11472279"
"21695","cg13950829"
"21696","cg20523839"
"21697","cg05075692"
"21698","cg15370982"
"21699","cg05968258"
"21700","cg16063308"
"21701","cg24337108"
"21702","cg15695956"
"21703","cg23326811"
"21704","cg12329275"
"21705","cg20003603"
"21706","cg11048311"
"21707","cg12461364"
"21708","cg09560599"
"21709","cg11895240"
"21710","cg03365332"
"21711","cg17799334"
"21712","cg13266326"
"21713","cg23371950"
"21714","cg11203153"
"21715","cg11567041"
"21716","cg14537549"
"21717","cg20683445"
"21718","cg18958266"
"21719","cg19958736"
"21720","cg11542402"
"21721","cg24088293"
"21722","cg02458882"
"21723","cg16993936"
"21724","cg20675702"
"21725","cg12241367"
"21726","cg05367248"
"21727","cg01237870"
"21728","cg12195984"
"21729","cg05505307"
"21730","cg20684718"
"21731","cg26230759"
"21732","cg26654766"
"21733","cg19715471"
"21734","cg09664815"
"21735","cg16475951"
"21736","cg09526975"
"21737","cg03367264"
"21738","cg12390516"
"21739","cg07464025"
"21740","cg02639435"
"21741","cg27255667"
"21742","cg02475834"
"21743","cg13405485"
"21744","cg07505334"
"21745","cg09684112"
"21746","cg23731992"
"21747","cg15777335"
"21748","cg14649650"
"21749","cg27542038"
"21750","cg08368587"
"21751","cg04021074"
"21752","cg06652146"
"21753","cg05270305"
"21754","cg16008945"
"21755","cg05004228"
"21756","cg25015290"
"21757","cg14000147"
"21758","cg20742906"
"21759","cg14677014"
"21760","cg27298420"
"21761","cg12641135"
"21762","cg09276982"
"21763","cg02176961"
"21764","cg26439641"
"21765","cg08944318"
"21766","cg12547658"
"21767","cg02024446"
"21768","cg27355623"
"21769","cg08927260"
"21770","cg23361862"
"21771","cg10668041"
"21772","cg18375586"
"21773","cg06184906"
"21774","cg19944763"
"21775","cg25825488"
"21776","cg16422098"
"21777","cg06948985"
"21778","cg18010762"
"21779","cg06028533"
"21780","cg27177554"
"21781","cg13371583"
"21782","cg26547359"
"21783","cg00857480"
"21784","cg04884102"
"21785","cg01154046"
"21786","cg27313572"
"21787","cg23991622"
"21788","cg20018469"
"21789","cg18977061"
"21790","cg02456226"
"21791","cg01392544"
"21792","cg17074220"
"21793","cg07464605"
"21794","cg07617147"
"21795","cg04923496"
"21796","cg06199563"
"21797","cg11713515"
"21798","cg18012811"
"21799","cg19874323"
"21800","cg17174375"
"21801","cg08625590"
"21802","cg14978741"
"21803","cg17426273"
"21804","cg27495903"
"21805","cg27313690"
"21806","cg08365438"
"21807","cg07728084"
"21808","cg24324815"
"21809","cg27244585"
"21810","cg25726414"
"21811","cg05088677"
"21812","cg11376341"
"21813","cg04707519"
"21814","cg03610228"
"21815","cg02738256"
"21816","cg27256270"
"21817","cg00788183"
"21818","cg12121066"
"21819","cg06398735"
"21820","cg27572529"
"21821","cg04188362"
"21822","cg07015081"
"21823","cg10024446"
"21824","cg15900657"
"21825","cg10008970"
"21826","cg15192688"
"21827","cg23449974"
"21828","cg01077178"
"21829","cg04657605"
"21830","cg07373003"
"21831","cg11229185"
"21832","cg10732215"
"21833","cg13933080"
"21834","cg12610471"
"21835","cg05099508"
"21836","cg17777708"
"21837","cg16904399"
"21838","cg00369151"
"21839","cg25257644"
"21840","cg15193782"
"21841","cg12046168"
"21842","cg09403666"
"21843","cg00530925"
"21844","cg19925035"
"21845","cg23144681"
"21846","cg15624813"
"21847","cg23956260"
"21848","cg08536417"
"21849","cg04063945"
"21850","cg00056066"
"21851","cg12610479"
"21852","cg03207574"
"21853","cg24676609"
"21854","cg02690159"
"21855","cg25124276"
"21856","cg10833037"
"21857","cg23944251"
"21858","cg25531497"
"21859","cg26009363"
"21860","cg02657833"
"21861","cg15843567"
"21862","cg03876032"
"21863","cg15850954"
"21864","cg11328303"
"21865","cg09056181"
"21866","cg03476087"
"21867","cg23774717"
"21868","cg10331073"
"21869","cg02039072"
"21870","cg20318353"
"21871","cg15317221"
"21872","cg14442939"
"21873","cg11609007"
"21874","cg07628595"
"21875","cg06185924"
"21876","cg11809208"
"21877","cg03528402"
"21878","cg07875430"
"21879","cg27363617"
"21880","cg00632657"
"21881","cg26637795"
"21882","cg13582782"
"21883","cg16397794"
"21884","cg18802021"
"21885","cg08696727"
"21886","cg05485137"
"21887","cg16779866"
"21888","cg17862332"
"21889","cg00366818"
"21890","cg13397820"
"21891","cg23543396"
"21892","cg12101927"
"21893","cg01112249"
"21894","cg10175719"
"21895","cg19631443"
"21896","cg05498379"
"21897","cg25314840"
"21898","cg26896668"
"21899","cg07046030"
"21900","cg15105932"
"21901","cg15823956"
"21902","cg08367083"
"21903","cg08780106"
"21904","cg10261325"
"21905","cg15541890"
"21906","cg08577384"
"21907","cg00881448"
"21908","cg02069008"
"21909","cg22946615"
"21910","cg12835845"
"21911","cg09639837"
"21912","cg25175986"
"21913","cg18003189"
"21914","cg26433141"
"21915","cg13896748"
"21916","cg06655291"
"21917","cg24019394"
"21918","cg25405984"
"21919","cg20692337"
"21920","cg02464984"
"21921","cg15312497"
"21922","cg17016094"
"21923","cg17554553"
"21924","cg02452627"
"21925","cg18862888"
"21926","cg00440043"
"21927","cg14784699"
"21928","cg02156314"
"21929","cg07089783"
"21930","cg03976379"
"21931","cg01387945"
"21932","cg20196129"
"21933","cg18465286"
"21934","cg15164702"
"21935","cg16873652"
"21936","cg14704669"
"21937","cg03015672"
"21938","cg20095920"
"21939","cg09110292"
"21940","cg03454028"
"21941","cg19491415"
"21942","cg14653418"
"21943","cg19379175"
"21944","cg22554796"
"21945","cg26069837"
"21946","cg26134712"
"21947","cg10711996"
"21948","cg05454284"
"21949","cg11256290"
"21950","cg02827371"
"21951","cg23879355"
"21952","cg27238079"
"21953","cg00991297"
"21954","cg23044053"
"21955","cg00761859"
"21956","cg09009410"
"21957","cg07576664"
"21958","cg14588422"
"21959","cg09487134"
"21960","cg19139727"
"21961","cg02744793"
"21962","cg18123048"
"21963","cg18426487"
"21964","cg05301181"
"21965","cg16657924"
"21966","cg09937316"
"21967","cg12754824"
"21968","cg00461005"
"21969","cg04251571"
"21970","cg05235248"
"21971","cg00798850"
"21972","cg05299361"
"21973","cg05701548"
"21974","cg10259761"
"21975","cg16981024"
"21976","cg18768157"
"21977","cg08495456"
"21978","cg22866835"
"21979","cg20152309"
"21980","cg05116255"
"21981","cg15023313"
"21982","cg06872272"
"21983","cg13720705"
"21984","cg07661167"
"21985","cg10187894"
"21986","cg07640605"
"21987","cg06138683"
"21988","cg04021884"
"21989","cg04555116"
"21990","cg19127909"
"21991","cg09449069"
"21992","cg19576847"
"21993","cg17729868"
"21994","cg16482344"
"21995","cg16633951"
"21996","cg04395798"
"21997","cg17830980"
"21998","cg08197448"
"21999","cg09164203"
"22000","cg16094832"
"22001","cg10989871"
"22002","cg16325777"
"22003","cg13773948"
"22004","cg15462502"
"22005","cg10091335"
"22006","cg26892843"
"22007","cg03171770"
"22008","cg12352960"
"22009","cg04322572"
"22010","cg13519194"
"22011","cg00540891"
"22012","cg11956748"
"22013","cg13851956"
"22014","cg02045259"
"22015","cg11200635"
"22016","cg14725719"
"22017","cg07178550"
"22018","cg10896796"
"22019","cg09910755"
"22020","cg09886360"
"22021","cg23136139"
"22022","cg16060369"
"22023","cg25771649"
"22024","cg27443867"
"22025","cg09605494"
"22026","cg07801480"
"22027","cg00660384"
"22028","cg06655623"
"22029","cg26706625"
"22030","cg01330050"
"22031","cg02649698"
"22032","cg16171213"
"22033","cg00542224"
"22034","cg12803321"
"22035","cg02174092"
"22036","cg26212957"
"22037","cg23791690"
"22038","cg27199039"
"22039","cg27302870"
"22040","cg06673910"
"22041","cg25602759"
"22042","cg00585474"
"22043","cg10862612"
"22044","cg17788536"
"22045","cg15248304"
"22046","cg06694283"
"22047","cg19684392"
"22048","cg11681126"
"22049","cg06687992"
"22050","cg04963514"
"22051","cg10164795"
"22052","cg02112154"
"22053","cg19052042"
"22054","cg13410117"
"22055","cg26474717"
"22056","cg22789769"
"22057","cg18489289"
"22058","cg06048524"
"22059","cg17267805"
"22060","cg26267854"
"22061","cg00353773"
"22062","cg00695712"
"22063","cg00411945"
"22064","cg20224693"
"22065","cg01301028"
"22066","cg05351078"
"22067","cg18121761"
"22068","cg12126991"
"22069","cg20626045"
"22070","cg15078013"
"22071","cg24374159"
"22072","cg14260521"
"22073","cg19114820"
"22074","cg19021328"
"22075","cg03501777"
"22076","cg16641818"
"22077","cg05026102"
"22078","cg15590007"
"22079","cg04194494"
"22080","cg00675569"
"22081","cg14968482"
"22082","cg02870950"
"22083","cg11501931"
"22084","cg17522984"
"22085","cg07588964"
"22086","cg25794402"
"22087","cg14449633"
"22088","cg14941073"
"22089","cg13722700"
"22090","cg08821715"
"22091","cg24636477"
"22092","cg04110601"
"22093","cg03734323"
"22094","cg16850623"
"22095","cg05652602"
"22096","cg04933640"
"22097","cg10688514"
"22098","cg09778229"
"22099","cg07957471"
"22100","cg02847389"
"22101","cg23390619"
"22102","cg05521792"
"22103","cg11790857"
"22104","cg11676636"
"22105","cg27657429"
"22106","cg08524474"
"22107","cg05752819"
"22108","cg20475917"
"22109","cg16627646"
"22110","cg20174277"
"22111","cg26121053"
"22112","cg10887366"
"22113","cg20434666"
"22114","cg00913799"
"22115","cg08732300"
"22116","cg08642731"
"22117","cg01062504"
"22118","cg18110578"
"22119","cg04425920"
"22120","cg07142797"
"22121","cg24002541"
"22122","cg27540823"
"22123","cg15490694"
"22124","cg22788080"
"22125","cg05997350"
"22126","cg23987444"
"22127","cg06737561"
"22128","cg17994569"
"22129","cg26473651"
"22130","cg08327532"
"22131","cg05834477"
"22132","cg06094615"
"22133","cg14526047"
"22134","cg10056132"
"22135","cg00538599"
"22136","cg02430797"
"22137","cg02981731"
"22138","cg11576834"
"22139","cg11153529"
"22140","cg14156751"
"22141","cg06554331"
"22142","cg03929077"
"22143","cg05977109"
"22144","cg10208594"
"22145","cg02249577"
"22146","cg20430870"
"22147","cg05603630"
"22148","cg07113562"
"22149","cg12402038"
"22150","cg07947549"
"22151","cg18823846"
"22152","cg08675818"
"22153","cg11988964"
"22154","cg02302582"
"22155","cg01160882"
"22156","cg03631459"
"22157","cg17917922"
"22158","cg23336892"
"22159","cg10097458"
"22160","cg10256686"
"22161","cg15182326"
"22162","cg23797839"
"22163","cg23243718"
"22164","cg10295800"
"22165","cg03941040"
"22166","cg15233114"
"22167","cg07857251"
"22168","cg20094085"
"22169","cg02662277"
"22170","cg24073466"
"22171","cg06879152"
"22172","cg01037890"
"22173","cg10109876"
"22174","cg00502730"
"22175","cg13525697"
"22176","cg02243437"
"22177","cg20627835"
"22178","cg12583927"
"22179","cg20156450"
"22180","cg04036272"
"22181","cg07312556"
"22182","cg15647266"
"22183","cg01394540"
"22184","cg06793798"
"22185","cg13554667"
"22186","cg18827378"
"22187","cg23892626"
"22188","cg23901063"
"22189","cg04534504"
"22190","cg15279476"
"22191","cg16971589"
"22192","cg24205914"
"22193","cg00960781"
"22194","cg02853012"
"22195","cg18286501"
"22196","cg11914795"
"22197","cg07643225"
"22198","cg00755980"
"22199","cg24239148"
"22200","cg00132616"
"22201","cg03361817"
"22202","cg21430030"
"22203","cg08984023"
"22204","cg12662530"
"22205","cg20684110"
"22206","cg12397802"
"22207","cg22746256"
"22208","cg06190380"
"22209","cg20744625"
"22210","cg17108971"
"22211","cg15060598"
"22212","cg14726769"
"22213","cg27430682"
"22214","cg19573236"
"22215","cg17578638"
"22216","cg13202514"
"22217","cg17700620"
"22218","cg00972288"
"22219","cg02720207"
"22220","cg25513531"
"22221","cg10705386"
"22222","cg07832903"
"22223","cg04948911"
"22224","cg26097210"
"22225","cg14823666"
"22226","cg12416067"
"22227","cg17823321"
"22228","cg12119218"
"22229","cg03651138"
"22230","cg03756448"
"22231","cg09183181"
"22232","cg23350336"
"22233","cg15947099"
"22234","cg00280548"
"22235","cg18359952"
"22236","cg07203258"
"22237","cg24331704"
"22238","cg11963883"
"22239","cg00070814"
"22240","cg06041695"
"22241","cg07815385"
"22242","cg04362027"
"22243","cg06726474"
"22244","cg11621586"
"22245","cg04149295"
"22246","cg19903001"
"22247","cg00183415"
"22248","cg00292664"
"22249","cg26523670"
"22250","cg09992116"
"22251","cg24087403"
"22252","cg20746134"
"22253","cg17575314"
"22254","cg12675942"
"22255","cg02303677"
"22256","cg01307130"
"22257","cg09931187"
"22258","cg26428455"
"22259","cg17583413"
"22260","cg10001282"
"22261","cg23697410"
"22262","cg25084101"
"22263","cg05583020"
"22264","cg10486757"
"22265","cg06323837"
"22266","cg03639964"
"22267","cg08904630"
"22268","cg20747449"
"22269","cg26770870"
"22270","cg08944476"
"22271","cg07441845"
"22272","cg27268279"
"22273","cg19726179"
"22274","cg21386500"
"22275","cg12463100"
"22276","cg14213021"
"22277","cg04118878"
"22278","cg10130314"
"22279","cg18766077"
"22280","cg23156439"
"22281","cg04965549"
"22282","cg02664664"
"22283","cg25744214"
"22284","cg12565250"
"22285","cg22797164"
"22286","cg15909933"
"22287","cg14334161"
"22288","cg02809409"
"22289","cg09634707"
"22290","cg02909929"
"22291","cg18968090"
"22292","cg10445453"
"22293","cg16352527"
"22294","cg09740037"
"22295","cg23296392"
"22296","cg07131093"
"22297","cg20254483"
"22298","cg16759416"
"22299","cg09378339"
"22300","cg06270147"
"22301","cg25577648"
"22302","cg24487372"
"22303","cg05092932"
"22304","cg11322509"
"22305","cg00904726"
"22306","cg13714026"
"22307","cg09598552"
"22308","cg17019070"
"22309","cg24457649"
"22310","cg12568633"
"22311","cg04083751"
"22312","cg14522427"
"22313","cg07658681"
"22314","cg17485681"
"22315","cg00613914"
"22316","cg05864024"
"22317","cg02851751"
"22318","cg25430995"
"22319","cg00255759"
"22320","cg17608345"
"22321","cg00929860"
"22322","cg19879075"
"22323","cg26435178"
"22324","cg12799885"
"22325","cg08388111"
"22326","cg27144485"
"22327","cg25914663"
"22328","cg00332680"
"22329","cg20205477"
"22330","cg23903679"
"22331","cg18591441"
"22332","cg14256136"
"22333","cg11276456"
"22334","cg04833713"
"22335","cg04167018"
"22336","cg12276298"
"22337","cg08879241"
"22338","cg03701779"
"22339","cg07070840"
"22340","cg17872895"
"22341","cg03576467"
"22342","cg09994017"
"22343","cg15185717"
"22344","cg17276002"
"22345","cg05664664"
"22346","cg10219840"
"22347","cg07926858"
"22348","cg14116756"
"22349","cg24037166"
"22350","cg12789631"
"22351","cg15297724"
"22352","cg12317414"
"22353","cg02286717"
"22354","cg19270251"
"22355","cg12419678"
"22356","cg19442545"
"22357","cg11351475"
"22358","cg17071648"
"22359","cg11271505"
"22360","cg13403223"
"22361","cg05869392"
"22362","cg00372669"
"22363","cg11993300"
"22364","cg27625562"
"22365","cg06022113"
"22366","cg14608422"
"22367","cg25749165"
"22368","cg23621418"
"22369","cg07203452"
"22370","cg22909383"
"22371","cg10797804"
"22372","cg20255042"
"22373","cg26751316"
"22374","cg17214737"
"22375","cg14441964"
"22376","cg13421116"
"22377","cg15363270"
"22378","cg27194173"
"22379","cg04359418"
"22380","cg13411830"
"22381","cg09015968"
"22382","cg05373286"
"22383","cg11906176"
"22384","cg03820205"
"22385","cg03013917"
"22386","cg24644902"
"22387","cg15394763"
"22388","cg25365934"
"22389","cg20659435"
"22390","cg15701794"
"22391","cg19950139"
"22392","cg14533595"
"22393","cg13997975"
"22394","cg03487027"
"22395","cg25561913"
"22396","cg25433267"
"22397","cg18334637"
"22398","cg01431972"
"22399","cg15182635"
"22400","cg26744079"
"22401","cg00773413"
"22402","cg00250500"
"22403","cg23426945"
"22404","cg19220719"
"22405","cg14567917"
"22406","cg24280832"
"22407","cg14194367"
"22408","cg05479582"
"22409","cg25655799"
"22410","cg24113782"
"22411","cg08252303"
"22412","cg23610453"
"22413","cg04453124"
"22414","cg04951051"
"22415","cg07871153"
"22416","cg03462376"
"22417","cg10905376"
"22418","cg16720687"
"22419","cg24076633"
"22420","cg16445399"
"22421","cg15322766"
"22422","cg15068520"
"22423","cg15523443"
"22424","cg16015395"
"22425","cg13531509"
"22426","cg11460820"
"22427","cg18400808"
"22428","cg10809560"
"22429","cg06706894"
"22430","cg24749860"
"22431","cg24353338"
"22432","cg14903612"
"22433","cg22620363"
"22434","cg04634493"
"22435","cg11961495"
"22436","cg25034155"
"22437","cg23721088"
"22438","cg20744163"
"22439","cg23346408"
"22440","cg14371731"
"22441","cg06259934"
"22442","cg09584359"
"22443","cg20679052"
"22444","cg13676902"
"22445","cg07441565"
"22446","cg09469691"
"22447","cg13814708"
"22448","cg25485956"
"22449","cg15833704"
"22450","cg02510736"
"22451","cg08495827"
"22452","cg22653140"
"22453","cg24613050"
"22454","cg08181479"
"22455","cg12006425"
"22456","cg27417294"
"22457","cg11900509"
"22458","cg14862378"
"22459","cg15617297"
"22460","cg08701937"
"22461","cg04774559"
"22462","cg19049754"
"22463","cg04043334"
"22464","cg25535587"
"22465","cg09573389"
"22466","cg07091481"
"22467","cg12603476"
"22468","cg16988611"
"22469","cg02100674"
"22470","cg26930253"
"22471","cg27231782"
"22472","cg25186695"
"22473","cg11591516"
"22474","cg16678602"
"22475","cg03611007"
"22476","cg23916496"
"22477","cg16999254"
"22478","cg06669701"
"22479","cg00347546"
"22480","cg00808243"
"22481","cg09804961"
"22482","cg05906350"
"22483","cg25650076"
"22484","cg25010929"
"22485","cg26679004"
"22486","cg25972714"
"22487","cg14851108"
"22488","cg01229798"
"22489","cg09168604"
"22490","cg08863620"
"22491","cg26422151"
"22492","cg14193339"
"22493","cg17694495"
"22494","cg23354778"
"22495","cg02671751"
"22496","cg13331196"
"22497","cg19286437"
"22498","cg00109451"
"22499","cg02879656"
"22500","cg06563790"
"22501","cg25946646"
"22502","cg02897527"
"22503","cg04396312"
"22504","cg15347156"
"22505","cg17384647"
"22506","cg03677069"
"22507","cg11784742"
"22508","cg14753599"
"22509","cg18602114"
"22510","cg12191938"
"22511","cg23983136"
"22512","cg11648286"
"22513","cg01099580"
"22514","cg22897130"
"22515","cg19634213"
"22516","cg04707787"
"22517","cg10930218"
"22518","cg02261018"
"22519","cg10205334"
"22520","cg18141918"
"22521","cg26090855"
"22522","cg08960754"
"22523","cg03891929"
"22524","cg08602305"
"22525","cg05339066"
"22526","cg18192294"
"22527","cg18076559"
"22528","cg20384683"
"22529","cg14538439"
"22530","cg03672854"
"22531","cg03158499"
"22532","cg19573567"
"22533","cg16672925"
"22534","cg12547474"
"22535","cg27018185"
"22536","cg25365404"
"22537","cg08944563"
"22538","cg15154797"
"22539","cg04349243"
"22540","cg11960629"
"22541","cg18624636"
"22542","cg02079377"
"22543","cg02584459"
"22544","cg09161592"
"22545","cg27308707"
"22546","cg16230134"
"22547","cg06381661"
"22548","cg11113644"
"22549","cg23395902"
"22550","cg25390656"
"22551","cg06128055"
"22552","cg23172884"
"22553","cg17600863"
"22554","cg00197495"
"22555","cg12486537"
"22556","cg23076537"
"22557","cg15732502"
"22558","cg03263043"
"22559","cg00657058"
"22560","cg05655935"
"22561","cg00278692"
"22562","cg11509491"
"22563","cg23310314"
"22564","cg23812778"
"22565","cg26803184"
"22566","cg27247650"
"22567","cg15322963"
"22568","cg08455454"
"22569","cg25122252"
"22570","cg26732804"
"22571","cg07856667"
"22572","cg25131632"
"22573","cg01166685"
"22574","cg06506078"
"22575","cg07225966"
"22576","cg17743250"
"22577","cg00714725"
"22578","cg23274680"
"22579","cg18743068"
"22580","cg16169084"
"22581","cg04082461"
"22582","cg10145436"
"22583","cg00429402"
"22584","cg10716835"
"22585","cg20406528"
"22586","cg13734710"
"22587","cg07321681"
"22588","cg20589264"
"22589","cg14001558"
"22590","cg11808746"
"22591","cg19731367"
"22592","cg00547445"
"22593","cg13262165"
"22594","cg25497250"
"22595","cg09488203"
"22596","cg04816733"
"22597","cg17233127"
"22598","cg23690369"
"22599","cg23074495"
"22600","cg04551154"
"22601","cg10830758"
"22602","cg23097623"
"22603","cg03244690"
"22604","cg10911619"
"22605","cg14029968"
"22606","cg24976385"
"22607","cg15744869"
"22608","cg06334471"
"22609","cg15205127"
"22610","cg21347377"
"22611","cg15404570"
"22612","cg03269218"
"22613","cg15454820"
"22614","cg19960880"
"22615","cg01089060"
"22616","cg27312979"
"22617","cg06282596"
"22618","cg22665089"
"22619","cg26273962"
"22620","cg12211962"
"22621","cg15914358"
"22622","cg09175718"
"22623","cg13496098"
"22624","cg13446543"
"22625","cg01016800"
"22626","cg05739190"
"22627","cg10938586"
"22628","cg04257169"
"22629","cg03930857"
"22630","cg10377713"
"22631","cg02443967"
"22632","cg01065161"
"22633","cg22591964"
"22634","cg04315947"
"22635","cg01069845"
"22636","cg01401460"
"22637","cg27215768"
"22638","cg17064520"
"22639","cg06338299"
"22640","cg03650474"
"22641","cg16314733"
"22642","cg23685759"
"22643","cg09276368"
"22644","cg00922825"
"22645","cg15668500"
"22646","cg11447699"
"22647","cg26288438"
"22648","cg25527915"
"22649","cg24352805"
"22650","cg03097111"
"22651","cg17270843"
"22652","cg08979194"
"22653","cg19811296"
"22654","cg10820675"
"22655","cg23685149"
"22656","cg00537477"
"22657","cg19770550"
"22658","cg11535486"
"22659","cg26884261"
"22660","cg25604594"
"22661","cg12367621"
"22662","cg14548882"
"22663","cg17831467"
"22664","cg07179548"
"22665","cg10022510"
"22666","cg10066305"
"22667","cg10251048"
"22668","cg00897627"
"22669","cg06679087"
"22670","cg19201009"
"22671","cg12342334"
"22672","cg06576393"
"22673","cg17820890"
"22674","cg07834955"
"22675","cg25156443"
"22676","cg07204937"
"22677","cg02681733"
"22678","cg15286044"
"22679","cg23335460"
"22680","cg24936799"
"22681","cg15384383"
"22682","cg24163616"
"22683","cg11632906"
"22684","cg15044699"
"22685","cg06443542"
"22686","cg11400953"
"22687","cg22823644"
"22688","cg27247731"
"22689","cg26168148"
"22690","cg20255874"
"22691","cg13692476"
"22692","cg25683397"
"22693","cg09798879"
"22694","cg10506844"
"22695","cg02792168"
"22696","cg11113066"
"22697","cg22957360"
"22698","cg17888390"
"22699","cg07044859"
"22700","cg23319285"
"22701","cg03036592"
"22702","cg04972745"
"22703","cg02798576"
"22704","cg26951440"
"22705","cg17811778"
"22706","cg13424029"
"22707","cg19029325"
"22708","cg19227947"
"22709","cg25306357"
"22710","cg05287529"
"22711","cg10536120"
"22712","cg05302420"
"22713","cg00821098"
"22714","cg19378330"
"22715","cg19754520"
"22716","cg03201262"
"22717","cg02460314"
"22718","cg23197945"
"22719","cg26201011"
"22720","cg18267049"
"22721","cg19845649"
"22722","cg00560722"
"22723","cg13939664"
"22724","cg26847029"
"22725","cg26848011"
"22726","cg08252887"
"22727","cg13227646"
"22728","cg09081965"
"22729","cg24540913"
"22730","cg15859850"
"22731","cg20163429"
"22732","cg02550027"
"22733","cg22619549"
"22734","cg07649988"
"22735","cg14089512"
"22736","cg03440556"
"22737","cg05063087"
"22738","cg02581963"
"22739","cg24646359"
"22740","cg03734035"
"22741","cg17544639"
"22742","cg14256752"
"22743","cg23351954"
"22744","cg15795305"
"22745","cg18977541"
"22746","cg22689833"
"22747","cg23709528"
"22748","cg23422268"
"22749","cg03943218"
"22750","cg15047669"
"22751","cg09509952"
"22752","cg13756768"
