"","x"
"6895","cg17212065"
"6896","cg10582687"
"6897","cg26181277"
"6898","cg18923221"
"6899","cg12148237"
"6900","cg18317933"
"6901","cg27320734"
"6902","cg17496794"
"6903","cg07417733"
"6904","cg02377073"
"6905","cg14823201"
"6906","cg05689208"
"6907","cg06027112"
"6908","cg04418647"
"6909","cg08954417"
"6910","cg18218549"
"6911","cg27057652"
"6912","cg20259981"
"6913","cg08217239"
"6914","cg26205771"
"6915","cg22002176"
"6916","cg04263685"
"6917","cg06932776"
"6918","cg06047473"
"6919","cg23122029"
"6920","cg06616729"
"6921","cg15427886"
"6922","cg02554865"
"6923","cg06248767"
"6924","cg02302400"
"6925","cg15836635"
"6926","cg08415582"
"6927","cg11071231"
"6928","cg14322403"
"6929","cg04695356"
"6930","cg09015433"
"6931","cg23144445"
"6932","cg02290350"
"6933","cg09081590"
"6934","cg24760249"
"6935","cg08274876"
"6936","cg12077921"
"6937","cg17984783"
"6938","cg01981601"
"6939","cg09698548"
"6940","cg26291818"
"6941","cg22434674"
"6942","cg25586087"
"6943","cg07228241"
"6944","cg08236468"
"6945","cg17484036"
"6946","cg08855288"
"6947","cg14826792"
"6948","cg00011247"
"6949","cg25633678"
"6950","cg23778149"
"6951","cg11382529"
"6952","cg21695024"
"6953","cg00054210"
"6954","cg01510388"
"6955","cg13580096"
"6956","cg26034408"
"6957","cg15993048"
"6958","cg13269128"
"6959","cg04041976"
"6960","cg21768436"
"6961","cg00432041"
"6962","cg20295442"
"6963","cg20912169"
"6964","cg24888944"
"6965","cg19404484"
"6966","cg23176496"
"6967","cg23274912"
"6968","cg24281422"
"6969","cg24353058"
"6970","cg14786468"
"6971","cg05056142"
"6972","cg01350952"
"6973","cg22001496"
"6974","cg04799493"
"6975","cg08000754"
"6976","cg23960781"
"6977","cg20099054"
"6978","cg03090171"
"6979","cg20386316"
"6980","cg05472468"
"6981","cg11052780"
"6982","cg18429863"
"6983","cg09438612"
"6984","cg23677990"
"6985","cg20982046"
"6986","cg00475645"
"6987","cg07278997"
"6988","cg03232366"
"6989","cg00837765"
"6990","cg05499054"
"6991","cg08739176"
"6992","cg19380664"
"6993","cg13538645"
"6994","cg27026390"
"6995","cg00594560"
"6996","cg18026227"
"6997","cg04206144"
"6998","cg19598189"
"6999","cg08519575"
"7000","cg11284858"
"7001","cg12129796"
"7002","cg14523380"
"7003","cg12159190"
"7004","cg19594822"
"7005","cg20000654"
"7006","cg25520872"
"7007","cg24636969"
"7008","cg23048068"
"7009","cg22864519"
"7010","cg19688250"
"7011","cg21671806"
"7012","cg20094999"
"7013","cg06906980"
"7014","cg18580622"
"7015","cg21172458"
"7016","cg26291020"
"7017","cg04470072"
"7018","cg15271056"
"7019","cg21512324"
"7020","cg23873315"
"7021","cg14952582"
"7022","cg11754995"
"7023","cg21769802"
"7024","cg15498667"
"7025","cg27497049"
"7026","cg25183890"
"7027","cg17992808"
"7028","cg22986488"
"7029","cg07473471"
"7030","cg13924748"
"7031","cg04441697"
"7032","cg26196912"
"7033","cg17820365"
"7034","cg23205034"
"7035","cg05489927"
"7036","cg20331026"
"7037","cg15253648"
"7038","cg07462670"
"7039","cg25291941"
"7040","cg11741254"
"7041","cg14377816"
"7042","cg18569825"
"7043","cg15648444"
"7044","cg05081629"
"7045","cg06881803"
"7046","cg23208513"
"7047","cg24848035"
"7048","cg05983883"
"7049","cg26927998"
"7050","cg26510903"
"7051","cg00920484"
"7052","cg11817413"
"7053","cg07585502"
"7054","cg14058670"
"7055","cg11631883"
"7056","cg26831001"
"7057","cg11044099"
"7058","cg06073550"
"7059","cg09814849"
"7060","cg12374732"
"7061","cg20635724"
"7062","cg16268315"
"7063","cg02612007"
"7064","cg08468138"
"7065","cg19883388"
"7066","cg21196927"
"7067","cg05175035"
"7068","cg15202128"
"7069","cg25744484"
"7070","cg16419441"
"7071","cg22202929"
"7072","cg27281791"
"7073","cg17136799"
"7074","cg16318522"
"7075","cg21088686"
"7076","cg27344576"
"7077","cg15645638"
"7078","cg10131657"
"7079","cg17830174"
"7080","cg26530971"
"7081","cg14348461"
"7082","cg18147485"
"7083","cg04497902"
"7084","cg14230692"
"7085","cg15312498"
"7086","cg15693780"
"7087","cg14530476"
"7088","cg17154729"
"7089","cg06785302"
"7090","cg05290695"
"7091","cg19197744"
"7092","cg07235453"
"7093","cg06403510"
"7094","cg26163238"
"7095","cg20647386"
"7096","cg14806103"
"7097","cg08714886"
"7098","rs6991394"
"7099","cg15153412"
"7100","cg11825564"
"7101","cg08886760"
"7102","cg05555653"
"7103","cg01886570"
"7104","cg07465122"
"7105","cg14497781"
"7106","cg04685813"
"7107","cg11965514"
"7108","cg19721060"
"7109","cg08915776"
"7110","cg21145191"
"7111","cg19242560"
"7112","cg23287229"
"7113","cg15307908"
"7114","cg10120645"
"7115","cg21052958"
"7116","cg12108029"
"7117","cg16783517"
"7118","cg04444761"
"7119","cg05316555"
"7120","cg16117028"
"7121","cg16561172"
"7122","cg00611675"
"7123","cg23307326"
"7124","cg00396059"
"7125","cg03598731"
"7126","cg24525461"
"7127","cg21450008"
"7128","cg24841310"
"7129","cg27071072"
"7130","cg07765706"
"7131","cg13070215"
"7132","cg17857731"
"7133","cg22678977"
"7134","cg03159751"
"7135","cg26617637"
"7136","cg18770655"
"7137","cg05994672"
"7138","cg22179181"
"7139","cg09309913"
"7140","cg02637438"
"7141","cg09818502"
"7142","cg08235875"
"7143","cg23493787"
"7144","cg19657380"
"7145","cg01417339"
"7146","cg02833016"
"7147","cg10401356"
"7148","cg01247522"
"7149","cg18909596"
"7150","cg07999738"
"7151","cg20024757"
"7152","cg00083535"
"7153","cg11400286"
"7154","cg03218479"
"7155","cg02642126"
"7156","cg03929816"
"7157","cg15442737"
"7158","cg21093033"
"7159","cg14827056"
"7160","cg07466463"
"7161","cg07281647"
"7162","cg15463309"
"7163","cg03842136"
"7164","cg14930586"
"7165","cg11875358"
"7166","cg03460049"
"7167","cg06623899"
"7168","cg10113526"
"7169","cg16560824"
"7170","cg11222836"
"7171","cg18755752"
"7172","cg05851505"
"7173","cg11945507"
"7174","cg17640147"
"7175","cg12847125"
"7176","cg15940337"
"7177","cg20936172"
"7178","cg13322234"
"7179","cg01489756"
"7180","cg06573787"
"7181","cg01284666"
"7182","cg07230062"
"7183","cg25938735"
"7184","cg15154047"
"7185","cg20384387"
"7186","cg12109170"
"7187","cg10442932"
"7188","cg20980299"
"7189","cg08217567"
"7190","cg00668592"
"7191","cg17182946"
"7192","cg22852558"
"7193","cg09605693"
"7194","cg20422052"
"7195","cg04191530"
"7196","cg15900034"
"7197","cg23685597"
"7198","cg11335323"
"7199","cg13172906"
"7200","cg00985591"
"7201","cg11739890"
"7202","cg15098809"
"7203","cg21205222"
"7204","cg01972576"
"7205","cg08228856"
"7206","cg04726620"
"7207","cg03572171"
"7208","cg11270656"
"7209","cg18873141"
"7210","cg18716831"
"7211","cg00019576"
"7212","cg22040997"
"7213","cg06398769"
"7214","cg19448030"
"7215","cg17117981"
"7216","cg01869229"
"7217","cg25555098"
"7218","cg10643493"
"7219","cg17076635"
"7220","cg20003893"
"7221","cg16899498"
"7222","cg16876192"
"7223","cg03612190"
"7224","cg24783499"
"7225","cg05992875"
"7226","cg14491479"
"7227","cg10810860"
"7228","cg13462219"
"7229","cg13399544"
"7230","cg22639325"
"7231","cg23309257"
"7232","cg04249066"
"7233","cg16888603"
"7234","cg06285312"
"7235","cg11205981"
"7236","cg25224760"
"7237","cg07962934"
"7238","cg16449606"
"7239","cg02995271"
"7240","cg09387867"
"7241","cg14733867"
"7242","cg26400491"
"7243","cg08573869"
"7244","cg22145576"
"7245","cg08242000"
"7246","cg23938731"
"7247","cg00260575"
"7248","cg22819616"
"7249","cg11220619"
"7250","cg12861418"
"7251","cg12044749"
"7252","cg06045337"
"7253","cg10319399"
"7254","cg25261361"
"7255","cg17698295"
"7256","cg13454661"
"7257","cg11538573"
"7258","cg03513643"
"7259","cg25372841"
"7260","cg05260031"
"7261","cg14095784"
"7262","cg17565702"
"7263","cg25600446"
"7264","cg23413007"
"7265","cg08818193"
"7266","cg05909553"
"7267","cg19682134"
"7268","cg13490753"
"7269","cg08818798"
"7270","cg01287000"
"7271","cg03088475"
"7272","cg01755729"
"7273","cg25526243"
"7274","cg06459454"
"7275","cg03174275"
"7276","cg24654205"
"7277","cg09706120"
"7278","cg15839751"
"7279","cg25928190"
"7280","cg14305278"
"7281","cg14147498"
"7282","cg20395701"
"7283","cg14024242"
"7284","cg21080263"
"7285","cg25032030"
"7286","cg09002832"
"7287","cg14021777"
"7288","cg14047494"
"7289","cg23367913"
"7290","cg22475440"
"7291","cg14619443"
"7292","cg14150197"
"7293","cg11934111"
"7294","cg06783686"
"7295","cg18731656"
"7296","cg14390656"
"7297","cg24326803"
"7298","cg13977827"
"7299","cg13849454"
"7300","cg16952272"
"7301","cg08101172"
"7302","cg13700589"
"7303","cg21187462"
"7304","cg14186799"
"7305","cg13886354"
"7306","cg04028107"
"7307","cg13316803"
"7308","cg15672606"
"7309","cg13601799"
"7310","cg26269171"
"7311","cg14462265"
"7312","cg14511946"
"7313","cg16369337"
"7314","cg13598152"
"7315","cg21189477"
"7316","cg14286514"
"7317","cg14634152"
"7318","cg23188282"
"7319","cg03869651"
"7320","cg08213399"
"7321","cg10474429"
"7322","cg14132058"
"7323","cg07554683"
"7324","cg21231853"
"7325","cg24425854"
"7326","cg21800664"
"7327","cg00177632"
"7328","cg17993204"
"7329","cg14583869"
"7330","cg21169617"
"7331","cg15575165"
"7332","cg04568768"
"7333","cg21226534"
"7334","cg14209317"
"7335","cg14231674"
"7336","cg13938361"
"7337","cg09938784"
"7338","cg23532270"
"7339","cg04615095"
"7340","cg24194756"
"7341","cg04159508"
"7342","cg14552260"
"7343","cg12555506"
"7344","cg14172603"
"7345","cg14783211"
"7346","cg02194532"
"7347","cg13682333"
"7348","cg04473291"
"7349","cg21189438"
"7350","cg01052723"
"7351","cg25973395"
"7352","cg03606089"
"7353","cg14255824"
"7354","cg13472882"
"7355","cg26077124"
"7356","cg11635143"
"7357","cg26152787"
"7358","cg14503744"
"7359","cg14170313"
"7360","cg14104635"
"7361","cg17375505"
"7362","cg14489366"
"7363","cg14448830"
"7364","cg14092626"
"7365","cg13455410"
"7366","cg14430542"
"7367","cg12091195"
"7368","cg05841722"
"7369","cg00855243"
"7370","cg15532175"
"7371","cg14385175"
"7372","rs1040870"
"7373","cg13868639"
"7374","cg11171235"
"7375","cg13737695"
"7376","cg14416311"
"7377","cg00427237"
"7378","cg14236855"
"7379","cg14188969"
"7380","cg21238961"
"7381","cg13685727"
"7382","cg01792524"
"7383","cg24096934"
"7384","cg24141387"
"7385","cg14249922"
"7386","cg09585069"
"7387","cg08094602"
"7388","cg13413755"
"7389","cg04719926"
"7390","cg14299539"
"7391","cg21205276"
"7392","cg14546258"
"7393","cg19837358"
"7394","cg15929101"
"7395","cg14235129"
"7396","cg21657010"
"7397","cg18460805"
"7398","cg12809014"
"7399","cg14272822"
"7400","cg13949487"
"7401","cg21167269"
"7402","cg04736833"
"7403","cg05042247"
"7404","cg14376988"
"7405","cg25260653"
"7406","cg13713218"
"7407","cg14630722"
"7408","cg13791254"
"7409","cg14018471"
"7410","cg02937896"
"7411","cg13719746"
"7412","cg16817984"
"7413","cg11608595"
"7414","cg22602910"
"7415","cg14903171"
"7416","cg13758646"
"7417","cg13619824"
"7418","cg14400354"
"7419","cg25264799"
"7420","cg15204419"
"7421","cg21493133"
"7422","cg18009040"
"7423","cg18654035"
"7424","cg14653281"
"7425","cg18493207"
"7426","cg14630985"
"7427","cg14536088"
"7428","cg04477940"
"7429","cg22923758"
"7430","cg14480594"
"7431","cg26700123"
"7432","cg13890969"
"7433","cg11660360"
"7434","cg11499685"
"7435","cg11512305"
"7436","cg21699537"
"7437","cg09022146"
"7438","cg17989882"
"7439","cg14016089"
"7440","cg14969238"
"7441","cg18248781"
"7442","cg22513729"
"7443","cg00802233"
"7444","cg04987474"
"7445","cg19382285"
"7446","cg15669605"
"7447","cg14092045"
"7448","cg13901539"
"7449","cg05816844"
"7450","cg14406134"
"7451","cg13694664"
"7452","cg20014432"
"7453","cg14421829"
"7454","cg13561592"
"7455","cg14206626"
"7456","cg27234421"
"7457","cg13603112"
"7458","cg23462138"
"7459","cg19994281"
"7460","cg14543508"
"7461","cg11431144"
"7462","cg06125825"
"7463","cg12256771"
"7464","cg23982865"
"7465","cg18961370"
"7466","cg06062490"
"7467","cg13754922"
"7468","cg13817952"
"7469","cg15480019"
"7470","cg08558075"
"7471","cg13930811"
"7472","cg15922174"
"7473","cg14177289"
"7474","cg06370287"
"7475","cg13620051"
"7476","cg14158424"
"7477","cg06890720"
"7478","cg07109287"
"7479","cg14425564"
"7480","cg18965371"
"7481","cg14046477"
"7482","cg13601993"
"7483","cg19163487"
"7484","cg14405893"
"7485","cg11017981"
"7486","cg14199455"
"7487","cg11797883"
"7488","cg22824707"
"7489","cg13433446"
"7490","cg14078157"
"7491","cg18272878"
"7492","cg13593275"
"7493","cg14575155"
"7494","cg14319473"
"7495","cg04263387"
"7496","cg11897673"
"7497","cg13834670"
"7498","cg14183313"
"7499","cg26158615"
"7500","cg10070892"
"7501","cg12157957"
"7502","cg13514165"
"7503","cg23668160"
"7504","cg13492245"
"7505","cg13458609"
"7506","cg02273875"
"7507","cg15345720"
"7508","cg17492495"
"7509","cg02478617"
"7510","cg25816187"
"7511","cg26896991"
"7512","cg27586023"
"7513","cg01447389"
"7514","cg11050908"
"7515","cg13771733"
"7516","cg17474112"
"7517","cg11230099"
"7518","cg08886473"
"7519","cg02941735"
"7520","cg08109873"
"7521","cg21160824"
"7522","cg25160244"
"7523","cg06039722"
"7524","cg13557031"
"7525","cg14376968"
"7526","cg13905264"
"7527","cg06054505"
"7528","cg09011026"
"7529","cg13980392"
"7530","cg14025632"
"7531","cg14398946"
"7532","cg14215338"
"7533","cg15039313"
"7534","cg13913011"
"7535","cg00254868"
"7536","cg04992022"
"7537","cg14236735"
"7538","cg14366110"
"7539","cg14511652"
"7540","cg14519621"
"7541","cg03210663"
"7542","cg14068853"
"7543","cg14274019"
"7544","cg01192190"
"7545","cg13629999"
"7546","cg18297027"
"7547","cg03646441"
"7548","cg13706315"
"7549","cg24804034"
"7550","cg21252276"
"7551","cg14087341"
"7552","cg13563023"
"7553","cg14775994"
"7554","cg14012447"
"7555","cg01644697"
"7556","cg03491078"
"7557","cg23391098"
"7558","cg09774175"
"7559","cg13869648"
"7560","cg14267811"
"7561","cg12146158"
"7562","cg14600041"
"7563","cg14271713"
"7564","cg14071947"
"7565","cg15900773"
"7566","cg14035095"
"7567","cg26535014"
"7568","cg16515390"
"7569","cg22053320"
"7570","cg14206140"
"7571","cg24123595"
"7572","cg09741152"
"7573","cg13951026"
"7574","cg13469396"
"7575","cg21181594"
"7576","cg14301000"
"7577","cg21870802"
"7578","cg13896891"
"7579","cg13600947"
"7580","cg13860612"
"7581","cg13506496"
"7582","cg13773148"
"7583","cg14187229"
"7584","cg14621336"
"7585","cg13449257"
"7586","cg14604584"
"7587","cg13429168"
"7588","cg22600925"
"7589","cg13639452"
"7590","cg13590117"
"7591","cg13651633"
"7592","cg14393817"
"7593","cg13796319"
"7594","cg11582634"
"7595","cg13481132"
"7596","cg14435098"
"7597","cg14116561"
"7598","cg13593875"
"7599","cg14253096"
"7600","cg14175330"
"7601","cg14242024"
"7602","cg13504740"
"7603","cg14381623"
"7604","cg14631218"
"7605","cg13441753"
"7606","cg13799504"
"7607","cg05802563"
"7608","cg14690285"
"7609","cg14209471"
"7610","cg13766589"
"7611","cg14512731"
"7612","cg13861904"
"7613","cg14392677"
"7614","cg14473974"
"7615","cg03514009"
"7616","cg13509934"
"7617","cg13435795"
"7618","cg13534503"
"7619","cg14233878"
"7620","cg14548542"
"7621","cg14282937"
"7622","cg13752460"
"7623","cg13021629"
"7624","cg14377739"
"7625","cg14432469"
"7626","cg13639672"
"7627","cg16920123"
"7628","cg14205519"
"7629","cg14015002"
"7630","cg13759674"
"7631","cg14537183"
"7632","cg13977355"
"7633","cg27064692"
"7634","cg13754915"
"7635","cg23928763"
"7636","cg08867635"
"7637","cg14567072"
"7638","cg09082427"
"7639","cg22910125"
"7640","cg20758387"
"7641","cg23925619"
"7642","cg13957837"
"7643","cg14115200"
"7644","cg14500563"
"7645","cg07629149"
"7646","cg09929879"
"7647","cg14072016"
"7648","cg24136740"
"7649","cg01117269"
"7650","cg14955916"
"7651","cg19335436"
"7652","cg20634940"
"7653","cg20154489"
"7654","cg20651218"
"7655","cg12531838"
"7656","cg11672338"
"7657","cg00954391"
"7658","cg11920745"
"7659","cg10591926"
"7660","cg03559389"
"7661","cg10937807"
"7662","cg25020678"
"7663","cg07571638"
"7664","cg17893934"
"7665","cg08876481"
"7666","cg08847335"
"7667","cg00979582"
"7668","cg18344660"
"7669","cg14453012"
"7670","cg08668510"
"7671","cg11314310"
"7672","cg24757797"
"7673","cg23573822"
"7674","cg10838380"
"7675","cg09261793"
"7676","cg03277925"
"7677","cg09394001"
"7678","cg16772023"
"7679","cg01033356"
"7680","cg02445968"
"7681","cg04941831"
"7682","cg23384737"
"7683","cg27429195"
"7684","cg14556787"
"7685","cg08442149"
"7686","cg07025949"
"7687","cg05730385"
"7688","cg15150979"
"7689","cg11070489"
"7690","cg03904209"
"7691","cg12772613"
"7692","cg22978025"
"7693","cg00470641"
"7694","cg06902558"
"7695","cg19416623"
"7696","cg25949033"
"7697","cg23614816"
"7698","cg06187344"
"7699","cg11624946"
"7700","cg09410317"
"7701","cg03455408"
"7702","cg11967563"
"7703","cg15413043"
"7704","cg23494338"
"7705","cg19706446"
"7706","cg10291105"
"7707","cg20170943"
"7708","cg01448155"
"7709","cg06636244"
"7710","cg12798492"
"7711","cg12662401"
"7712","cg02605601"
"7713","cg22995042"
"7714","cg26300802"
"7715","cg19911168"
"7716","cg20214734"
"7717","cg01476568"
"7718","cg05049096"
"7719","cg01172114"
"7720","cg03679251"
"7721","cg14348658"
"7722","cg02292671"
"7723","cg02238991"
"7724","cg04799588"
"7725","cg09043941"
"7726","cg03993163"
"7727","cg27222274"
"7728","cg13319501"
"7729","cg23331981"
"7730","cg12067981"
"7731","cg22886393"
"7732","cg11407741"
"7733","cg01364137"
"7734","cg20281962"
"7735","cg13814485"
"7736","cg22647713"
"7737","cg05356738"
"7738","cg08347183"
"7739","cg03479211"
"7740","cg14380065"
"7741","cg12280664"
"7742","cg17983265"
"7743","cg02939598"
"7744","cg02528908"
"7745","cg08360820"
"7746","cg17843891"
"7747","cg14032732"
"7748","cg00095105"
"7749","cg27174837"
"7750","cg25233302"
"7751","cg11132295"
"7752","cg02551910"
"7753","cg23575124"
"7754","cg13665852"
"7755","cg20595580"
"7756","cg18607580"
"7757","cg04499152"
"7758","cg08548172"
"7759","cg20391567"
"7760","cg08206657"
"7761","rs10796216"
"7762","cg07259717"
"7763","cg00825364"
"7764","cg14841842"
"7765","cg12069423"
"7766","cg15336243"
"7767","cg01845621"
"7768","cg27339437"
"7769","cg11116878"
"7770","cg15363487"
"7771","cg18664095"
"7772","cg26654358"
"7773","cg17723355"
"7774","cg13680864"
"7775","cg09835225"
"7776","cg20185017"
"7777","cg09987620"
"7778","cg26803268"
"7779","cg15720089"
"7780","cg25327888"
"7781","cg17196946"
"7782","cg06115318"
"7783","cg11787785"
"7784","cg11165626"
"7785","cg04153571"
"7786","cg07607523"
"7787","cg25446329"
"7788","cg22700691"
"7789","cg26839863"
"7790","cg27470303"
"7791","cg23344688"
"7792","cg22557641"
"7793","cg02291472"
"7794","cg15831653"
"7795","cg08992366"
"7796","cg18794404"
"7797","cg10804656"
"7798","cg24502682"
"7799","cg12377139"
"7800","cg25324047"
"7801","cg16500769"
"7802","cg05270617"
"7803","cg17098934"
"7804","cg23196346"
"7805","cg12858900"
"7806","cg24997896"
"7807","cg24439256"
"7808","cg24820663"
"7809","cg08441170"
"7810","cg00733780"
"7811","cg15959715"
"7812","cg05265884"
"7813","cg16492341"
"7814","cg23864376"
"7815","cg04044188"
"7816","cg20151668"
"7817","cg03670773"
"7818","cg00290924"
"7819","cg18221224"
"7820","cg03373185"
"7821","cg16023943"
"7822","cg15469871"
"7823","cg05047465"
"7824","cg11419506"
"7825","cg17749072"
"7826","cg00622375"
"7827","cg02111655"
"7828","cg24391991"
"7829","cg17606178"
"7830","cg24149151"
"7831","cg14631462"
"7832","cg25231972"
"7833","cg04430381"
"7834","cg26879815"
"7835","cg01859118"
"7836","cg27382247"
"7837","cg11489602"
"7838","cg11240230"
"7839","cg22239258"
"7840","cg25206096"
"7841","cg09365847"
"7842","cg12223734"
"7843","cg03229010"
"7844","cg19871722"
"7845","cg03398910"
"7846","cg26559511"
"7847","cg20293685"
"7848","cg02972356"
"7849","cg18937502"
"7850","cg21377950"
"7851","cg00645593"
"7852","cg15531788"
"7853","cg17658885"
"7854","cg27119456"
"7855","cg12214695"
"7856","cg03983808"
"7857","cg14236862"
"7858","cg02780400"
"7859","cg26838212"
"7860","cg05621401"
"7861","cg17127309"
"7862","cg00803088"
"7863","cg20671781"
"7864","cg07368796"
"7865","cg06159404"
"7866","cg00377344"
"7867","cg06716766"
"7868","cg27641141"
"7869","cg17853779"
"7870","cg08951903"
"7871","cg25798771"
"7872","cg04625975"
"7873","cg06188367"
"7874","cg12063947"
"7875","cg10069493"
"7876","cg01330312"
"7877","cg08205460"
"7878","cg17325674"
"7879","cg00321775"
"7880","cg08503913"
"7881","cg17282060"
"7882","cg03717961"
"7883","cg12471811"
"7884","cg09855000"
"7885","cg18768238"
"7886","cg06996956"
"7887","cg22871947"
"7888","cg18259520"
"7889","cg03466525"
"7890","cg16532016"
"7891","cg16172814"
"7892","cg13492289"
"7893","cg16319310"
"7894","cg11227075"
"7895","cg19219423"
"7896","cg04884011"
"7897","cg11371933"
"7898","cg03716984"
"7899","cg11608646"
"7900","cg10298052"
"7901","cg00383384"
"7902","cg06313381"
"7903","cg09039206"
"7904","cg09696939"
"7905","cg19795556"
"7906","cg24563570"
"7907","cg00455439"
"7908","cg11208259"
"7909","cg23973115"
"7910","cg25233569"
"7911","cg17339484"
"7912","cg23407265"
"7913","cg23661466"
"7914","cg05976652"
"7915","cg10537220"
"7916","cg03897252"
"7917","cg03992192"
"7918","cg12474798"
"7919","cg09011742"
"7920","cg09041916"
"7921","cg15825287"
"7922","cg07684879"
"7923","cg17981254"
"7924","cg23121728"
"7925","cg06452464"
"7926","cg14196028"
"7927","cg11648662"
"7928","cg24146830"
"7929","cg24289656"
"7930","cg14256386"
"7931","cg10590909"
"7932","cg26546862"
"7933","cg00128195"
"7934","cg07669489"
"7935","cg09933375"
"7936","cg20688967"
"7937","cg14385985"
"7938","cg18947032"
"7939","cg13763181"
"7940","cg15358372"
"7941","cg19297537"
"7942","cg07785737"
"7943","cg11279933"
"7944","cg10957859"
"7945","cg02735204"
"7946","cg09777856"
"7947","cg02922908"
"7948","cg27249304"
"7949","cg01227006"
"7950","cg06965316"
"7951","cg01125366"
"7952","cg12523878"
"7953","cg01464515"
"7954","cg17566718"
"7955","cg26971585"
"7956","cg15420153"
"7957","cg16260355"
"7958","cg25757740"
"7959","cg26450586"
"7960","cg02378006"
"7961","cg24331301"
"7962","cg09796583"
"7963","cg18901116"
"7964","cg25798987"
"7965","cg15261605"
"7966","cg22545027"
"7967","cg17641566"
"7968","cg17410974"
"7969","cg00822255"
"7970","cg11342130"
"7971","cg11863717"
"7972","cg12799981"
"7973","cg02454521"
"7974","cg16323491"
"7975","cg12066583"
"7976","cg14235244"
"7977","cg05191729"
"7978","cg16124546"
"7979","cg04381006"
"7980","cg00450475"
"7981","cg14694901"
"7982","cg04534276"
"7983","cg24933115"
"7984","cg05099600"
"7985","cg15838173"
"7986","cg13045146"
"7987","cg21963178"
"7988","cg27046659"
"7989","cg23318713"
"7990","cg10099651"
"7991","cg18802414"
"7992","cg06291112"
"7993","cg00995584"
"7994","cg27412516"
"7995","cg10613925"
"7996","cg02754225"
"7997","cg18878210"
"7998","cg15437133"
"7999","cg07972159"
"8000","cg19243021"
"8001","cg07817648"
"8002","cg14556256"
"8003","cg17559213"
"8004","cg12807537"
"8005","cg23802518"
"8006","cg18737081"
"8007","cg03707696"
"8008","cg17251097"
"8009","cg00084888"
"8010","cg04428701"
"8011","cg14775751"
"8012","cg11854806"
"8013","cg12091732"
"8014","cg14186292"
"8015","cg15339994"
"8016","cg19392754"
"8017","cg04988098"
"8018","cg16183122"
"8019","cg03568042"
"8020","cg25011475"
"8021","cg10607485"
"8022","cg26395382"
"8023","cg17940587"
"8024","cg09472211"
"8025","cg07655693"
"8026","cg27299538"
"8027","cg18953873"
"8028","cg18819818"
"8029","cg03520966"
"8030","cg17984375"
"8031","cg15406666"
"8032","cg06671069"
"8033","cg17343879"
"8034","cg02703563"
"8035","cg10574074"
"8036","cg15652513"
"8037","cg25203092"
"8038","cg09964326"
"8039","cg13436711"
"8040","cg07485273"
"8041","cg09737584"
"8042","cg18197594"
"8043","cg18599843"
"8044","cg02140103"
"8045","cg06657462"
"8046","cg17895018"
"8047","cg22536554"
"8048","cg17538572"
"8049","cg14428166"
"8050","cg21364560"
"8051","cg07033673"
"8052","cg24566400"
"8053","cg03088791"
"8054","cg11821440"
"8055","cg08280358"
"8056","cg04119774"
"8057","cg26528623"
"8058","cg20555222"
"8059","cg00231855"
"8060","cg17180012"
"8061","cg24255928"
"8062","cg08379212"
"8063","cg06207432"
"8064","cg11563399"
"8065","cg07677997"
"8066","cg15942382"
"8067","cg19065773"
"8068","cg12382864"
"8069","cg08327566"
"8070","cg23535950"
"8071","cg13403232"
"8072","cg18193259"
"8073","cg16437009"
"8074","cg09333812"
"8075","cg07301537"
"8076","cg05835744"
"8077","cg07923717"
"8078","cg27469738"
"8079","cg08949011"
"8080","cg04293876"
"8081","cg24500959"
"8082","cg22831607"
"8083","cg10749912"
"8084","cg11558850"
"8085","cg27514509"
"8086","cg26329178"
"8087","cg13343639"
"8088","cg27070385"
"8089","cg01177167"
"8090","cg10377903"
"8091","cg04190875"
"8092","cg22735222"
"8093","cg03711485"
"8094","cg24913868"
"8095","cg23615741"
"8096","cg19489503"
"8097","cg23260190"
"8098","cg14754439"
"8099","cg12673726"
"8100","cg27096759"
"8101","cg03679755"
"8102","cg04218099"
"8103","cg07793810"
"8104","cg25545507"
"8105","cg17766026"
"8106","cg12443462"
"8107","cg04451433"
"8108","cg07099331"
"8109","cg03217173"
"8110","cg11119419"
"8111","cg24127310"
"8112","cg25523509"
"8113","cg14096353"
"8114","cg05638929"
"8115","cg26439963"
"8116","cg06921011"
"8117","cg19294196"
"8118","cg03586905"
"8119","cg27653394"
"8120","cg18360825"
"8121","cg24948792"
"8122","cg05303236"
"8123","cg24791601"
"8124","cg23534216"
"8125","cg12060422"
"8126","cg16448058"
"8127","cg05244720"
"8128","cg05085132"
"8129","cg27317439"
"8130","cg11283427"
"8131","cg13334135"
"8132","cg04130185"
"8133","cg08587797"
"8134","cg15507321"
"8135","cg11970204"
"8136","cg05756109"
"8137","cg16210719"
"8138","cg09376854"
"8139","cg14789214"
"8140","cg26037945"
"8141","cg11572340"
"8142","cg23919916"
"8143","cg05815920"
"8144","cg19569081"
"8145","cg27230711"
"8146","cg13325154"
"8147","cg01087392"
"8148","cg12331743"
"8149","cg07981845"
"8150","cg23227945"
"8151","cg23044504"
"8152","cg20203089"
"8153","cg20303995"
"8154","cg14021564"
"8155","cg06700877"
"8156","cg17773020"
"8157","cg18505495"
"8158","cg18742457"
"8159","cg19269027"
"8160","cg16679084"
"8161","cg15723289"
"8162","cg18994254"
"8163","cg14087083"
"8164","cg11784071"
"8165","cg18457491"
"8166","cg21384402"
